date,canada_rent,canada_vacancy,toronto_rent,toronto_vacancy,vancouver_rent,vancouver_vacancy,calgary_rent,calgary_vacancy,ottawa_rent,ottawa_vacancy,montreal_rent,montreal_vacancy,edmonton_rent,edmonton_vacancy,canada_rent_index_1999,toronto_rent_index_1999,vancouver_rent_index_1999,calgary_rent_index_1999,edmonton_rent_index_1999,canada_rent_index_2008,toronto_rent_index_2008,vancouver_rent_index_2008,calgary_rent_index_2008,ottawa_rent_index_2008,montreal_rent_index_2008,edmonton_rent_index_2008
2006-11-01,724.0,2.7,995.0,3.4,915.0,0.4,860.0,0.5,867.0,2.5,604.0,3.0,745.0,1.1,123.54948805460751,123.14356435643565,122.16288384512683,133.95638629283488,146.6535433070866,97.05093833780161,100.40363269424823,96.62090813093981,87.2210953346856,97.52530933633295,96.64,84.18079096045197
2006-12-01,724.0,2.7,995.0,3.4,915.0,0.4,860.0,0.5,867.0,2.5,604.0,3.0,745.0,1.1,123.54948805460751,123.14356435643565,122.16288384512683,133.95638629283488,146.6535433070866,97.05093833780161,100.40363269424823,96.62090813093981,87.2210953346856,97.52530933633295,96.64,84.18079096045197
2007-01-01,724.0,2.7,995.0,3.4,915.0,0.4,860.0,0.5,867.0,2.5,604.0,3.0,745.0,1.1,123.54948805460751,123.14356435643565,122.16288384512683,133.95638629283488,146.6535433070866,97.05093833780161,100.40363269424823,96.62090813093981,87.2210953346856,97.52530933633295,96.64,84.18079096045197
2007-02-01,724.0,2.7,995.0,3.4,915.0,0.4,860.0,0.5,867.0,2.5,604.0,3.0,745.0,1.1,123.54948805460751,123.14356435643565,122.16288384512683,133.95638629283488,146.6535433070866,97.05093833780161,100.40363269424823,96.62090813093981,87.2210953346856,97.52530933633295,96.64,84.18079096045197
2007-03-01,724.0,2.7,995.0,3.4,915.0,0.4,860.0,0.5,867.0,2.5,604.0,3.0,745.0,1.1,123.54948805460751,123.14356435643565,122.16288384512683,133.95638629283488,146.6535433070866,97.05093833780161,100.40363269424823,96.62090813093981,87.2210953346856,97.52530933633295,96.64,84.18079096045197
2007-04-01,724.0,2.7,995.0,3.4,915.0,0.4,860.0,0.5,867.0,2.5,604.0,3.0,745.0,1.1,123.54948805460751,123.14356435643565,122.16288384512683,133.95638629283488,146.6535433070866,97.05093833780161,100.40363269424823,96.62090813093981,87.2210953346856,97.52530933633295,96.64,84.18079096045197
2007-05-01,724.0,2.7,995.0,3.4,915.0,0.4,860.0,0.5,867.0,2.5,604.0,3.0,745.0,1.1,123.54948805460751,123.14356435643565,122.16288384512683,133.95638629283488,146.6535433070866,97.05093833780161,100.40363269424823,96.62090813093981,87.2210953346856,97.52530933633295,96.64,84.18079096045197
2007-06-01,724.0,2.7,995.0,3.4,915.0,0.4,860.0,0.5,867.0,2.5,604.0,3.0,745.0,1.1,123.54948805460751,123.14356435643565,122.16288384512683,133.95638629283488,146.6535433070866,97.05093833780161,100.40363269424823,96.62090813093981,87.2210953346856,97.52530933633295,96.64,84.18079096045197
2007-07-01,724.0,2.7,995.0,3.4,915.0,0.4,860.0,0.5,867.0,2.5,604.0,3.0,745.0,1.1,123.54948805460751,123.14356435643565,122.16288384512683,133.95638629283488,146.6535433070866,97.05093833780161,100.40363269424823,96.62090813093981,87.2210953346856,97.52530933633295,96.64,84.18079096045197
2007-08-01,724.0,2.7,995.0,3.4,915.0,0.4,860.0,0.5,867.0,2.5,604.0,3.0,745.0,1.1,123.54948805460751,123.14356435643565,122.16288384512683,133.95638629283488,146.6535433070866,97.05093833780161,100.40363269424823,96.62090813093981,87.2210953346856,97.52530933633295,96.64,84.18079096045197
2007-09-01,724.0,2.7,995.0,3.4,915.0,0.4,860.0,0.5,867.0,2.5,604.0,3.0,745.0,1.1,123.54948805460751,123.14356435643565,122.16288384512683,133.95638629283488,146.6535433070866,97.05093833780161,100.40363269424823,96.62090813093981,87.2210953346856,97.52530933633295,96.64,84.18079096045197
2007-10-01,746.0,2.7,991.0,3.4,947.0,0.5,986.0,1.6,889.0,2.3,625.0,3.1,885.0,1.5,127.30375426621161,122.64851485148516,126.43524699599466,153.58255451713396,174.21259842519686,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2007-11-01,746.0,2.7,991.0,3.4,947.0,0.5,986.0,1.6,889.0,2.3,625.0,3.1,885.0,1.5,127.30375426621161,122.64851485148516,126.43524699599466,153.58255451713396,174.21259842519686,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2007-12-01,746.0,2.7,991.0,3.4,947.0,0.5,986.0,1.6,889.0,2.3,625.0,3.1,885.0,1.5,127.30375426621161,122.64851485148516,126.43524699599466,153.58255451713396,174.21259842519686,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2008-01-01,746.0,2.7,991.0,3.4,947.0,0.5,986.0,1.6,889.0,2.3,625.0,3.1,885.0,1.5,127.30375426621161,122.64851485148516,126.43524699599466,153.58255451713396,174.21259842519686,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2008-02-01,746.0,2.7,991.0,3.4,947.0,0.5,986.0,1.6,889.0,2.3,625.0,3.1,885.0,1.5,127.30375426621161,122.64851485148516,126.43524699599466,153.58255451713396,174.21259842519686,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2008-03-01,746.0,2.7,991.0,3.4,947.0,0.5,986.0,1.6,889.0,2.3,625.0,3.1,885.0,1.5,127.30375426621161,122.64851485148516,126.43524699599466,153.58255451713396,174.21259842519686,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2008-04-01,746.0,2.7,991.0,3.4,947.0,0.5,986.0,1.6,889.0,2.3,625.0,3.1,885.0,1.5,127.30375426621161,122.64851485148516,126.43524699599466,153.58255451713396,174.21259842519686,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2008-05-01,746.0,2.7,991.0,3.4,947.0,0.5,986.0,1.6,889.0,2.3,625.0,3.1,885.0,1.5,127.30375426621161,122.64851485148516,126.43524699599466,153.58255451713396,174.21259842519686,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2008-06-01,746.0,2.7,991.0,3.4,947.0,0.5,986.0,1.6,889.0,2.3,625.0,3.1,885.0,1.5,127.30375426621161,122.64851485148516,126.43524699599466,153.58255451713396,174.21259842519686,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2008-07-01,746.0,2.7,991.0,3.4,947.0,0.5,986.0,1.6,889.0,2.3,625.0,3.1,885.0,1.5,127.30375426621161,122.64851485148516,126.43524699599466,153.58255451713396,174.21259842519686,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2008-08-01,746.0,2.7,991.0,3.4,947.0,0.5,986.0,1.6,889.0,2.3,625.0,3.1,885.0,1.5,127.30375426621161,122.64851485148516,126.43524699599466,153.58255451713396,174.21259842519686,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2008-09-01,746.0,2.7,991.0,3.4,947.0,0.5,986.0,1.6,889.0,2.3,625.0,3.1,885.0,1.5,127.30375426621161,122.64851485148516,126.43524699599466,153.58255451713396,174.21259842519686,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2008-10-01,774.0,2.3,1018.0,2.0,988.0,0.3,1043.0,2.2,920.0,1.5,634.0,2.5,956.0,2.5,132.08191126279866,125.99009900990099,131.90921228304407,162.46105919003116,188.18897637795274,103.75335120643432,102.7245206861756,104.32946145723336,105.78093306288032,103.48706411698538,101.44,108.0225988700565
2008-11-01,774.0,2.3,1018.0,2.0,988.0,0.3,1043.0,2.2,920.0,1.5,634.0,2.5,956.0,2.5,132.08191126279866,125.99009900990099,131.90921228304407,162.46105919003116,188.18897637795274,103.75335120643432,102.7245206861756,104.32946145723336,105.78093306288032,103.48706411698538,101.44,108.0225988700565
2008-12-01,774.0,2.3,1018.0,2.0,988.0,0.3,1043.0,2.2,920.0,1.5,634.0,2.5,956.0,2.5,132.08191126279866,125.99009900990099,131.90921228304407,162.46105919003116,188.18897637795274,103.75335120643432,102.7245206861756,104.32946145723336,105.78093306288032,103.48706411698538,101.44,108.0225988700565
2009-01-01,774.0,2.3,1018.0,2.0,988.0,0.3,1043.0,2.2,920.0,1.5,634.0,2.5,956.0,2.5,132.08191126279866,125.99009900990099,131.90921228304407,162.46105919003116,188.18897637795274,103.75335120643432,102.7245206861756,104.32946145723336,105.78093306288032,103.48706411698538,101.44,108.0225988700565
2009-02-01,774.0,2.3,1018.0,2.0,988.0,0.3,1043.0,2.2,920.0,1.5,634.0,2.5,956.0,2.5,132.08191126279866,125.99009900990099,131.90921228304407,162.46105919003116,188.18897637795274,103.75335120643432,102.7245206861756,104.32946145723336,105.78093306288032,103.48706411698538,101.44,108.0225988700565
2009-03-01,774.0,2.3,1018.0,2.0,988.0,0.3,1043.0,2.2,920.0,1.5,634.0,2.5,956.0,2.5,132.08191126279866,125.99009900990099,131.90921228304407,162.46105919003116,188.18897637795274,103.75335120643432,102.7245206861756,104.32946145723336,105.78093306288032,103.48706411698538,101.44,108.0225988700565
2009-04-01,774.0,2.3,1018.0,2.0,988.0,0.3,1043.0,2.2,920.0,1.5,634.0,2.5,956.0,2.5,132.08191126279866,125.99009900990099,131.90921228304407,162.46105919003116,188.18897637795274,103.75335120643432,102.7245206861756,104.32946145723336,105.78093306288032,103.48706411698538,101.44,108.0225988700565
2009-05-01,774.0,2.3,1018.0,2.0,988.0,0.3,1043.0,2.2,920.0,1.5,634.0,2.5,956.0,2.5,132.08191126279866,125.99009900990099,131.90921228304407,162.46105919003116,188.18897637795274,103.75335120643432,102.7245206861756,104.32946145723336,105.78093306288032,103.48706411698538,101.44,108.0225988700565
2009-06-01,774.0,2.3,1018.0,2.0,988.0,0.3,1043.0,2.2,920.0,1.5,634.0,2.5,956.0,2.5,132.08191126279866,125.99009900990099,131.90921228304407,162.46105919003116,188.18897637795274,103.75335120643432,102.7245206861756,104.32946145723336,105.78093306288032,103.48706411698538,101.44,108.0225988700565
2009-07-01,774.0,2.3,1018.0,2.0,988.0,0.3,1043.0,2.2,920.0,1.5,634.0,2.5,956.0,2.5,132.08191126279866,125.99009900990099,131.90921228304407,162.46105919003116,188.18897637795274,103.75335120643432,102.7245206861756,104.32946145723336,105.78093306288032,103.48706411698538,101.44,108.0225988700565
2009-08-01,774.0,2.3,1018.0,2.0,988.0,0.3,1043.0,2.2,920.0,1.5,634.0,2.5,956.0,2.5,132.08191126279866,125.99009900990099,131.90921228304407,162.46105919003116,188.18897637795274,103.75335120643432,102.7245206861756,104.32946145723336,105.78093306288032,103.48706411698538,101.44,108.0225988700565
2009-09-01,774.0,2.3,1018.0,2.0,988.0,0.3,1043.0,2.2,920.0,1.5,634.0,2.5,956.0,2.5,132.08191126279866,125.99009900990099,131.90921228304407,162.46105919003116,188.18897637795274,103.75335120643432,102.7245206861756,104.32946145723336,105.78093306288032,103.48706411698538,101.44,108.0225988700565
2009-10-01,782.0,3.1,1014.0,3.1,1044.0,1.2,1002.0,5.3,951.0,1.7,644.0,2.5,934.0,4.5,133.44709897610923,125.4950495049505,139.38584779706275,156.07476635514018,183.85826771653544,104.82573726541555,102.32088799192735,110.2428722280887,101.62271805273835,106.97412823397075,103.03999999999999,105.53672316384181
2009-11-01,782.0,3.1,1014.0,3.1,1044.0,1.2,1002.0,5.3,951.0,1.7,644.0,2.5,934.0,4.5,133.44709897610923,125.4950495049505,139.38584779706275,156.07476635514018,183.85826771653544,104.82573726541555,102.32088799192735,110.2428722280887,101.62271805273835,106.97412823397075,103.03999999999999,105.53672316384181
2009-12-01,782.0,3.1,1014.0,3.1,1044.0,1.2,1002.0,5.3,951.0,1.7,644.0,2.5,934.0,4.5,133.44709897610923,125.4950495049505,139.38584779706275,156.07476635514018,183.85826771653544,104.82573726541555,102.32088799192735,110.2428722280887,101.62271805273835,106.97412823397075,103.03999999999999,105.53672316384181
2010-01-01,782.0,3.1,1014.0,3.1,1044.0,1.2,1002.0,5.3,951.0,1.7,644.0,2.5,934.0,4.5,133.44709897610923,125.4950495049505,139.38584779706275,156.07476635514018,183.85826771653544,104.82573726541555,102.32088799192735,110.2428722280887,101.62271805273835,106.97412823397075,103.03999999999999,105.53672316384181
2010-02-01,782.0,3.1,1014.0,3.1,1044.0,1.2,1002.0,5.3,951.0,1.7,644.0,2.5,934.0,4.5,133.44709897610923,125.4950495049505,139.38584779706275,156.07476635514018,183.85826771653544,104.82573726541555,102.32088799192735,110.2428722280887,101.62271805273835,106.97412823397075,103.03999999999999,105.53672316384181
2010-03-01,782.0,3.1,1014.0,3.1,1044.0,1.2,1002.0,5.3,951.0,1.7,644.0,2.5,934.0,4.5,133.44709897610923,125.4950495049505,139.38584779706275,156.07476635514018,183.85826771653544,104.82573726541555,102.32088799192735,110.2428722280887,101.62271805273835,106.97412823397075,103.03999999999999,105.53672316384181
2010-04-01,782.0,3.1,1014.0,3.1,1044.0,1.2,1002.0,5.3,951.0,1.7,644.0,2.5,934.0,4.5,133.44709897610923,125.4950495049505,139.38584779706275,156.07476635514018,183.85826771653544,104.82573726541555,102.32088799192735,110.2428722280887,101.62271805273835,106.97412823397075,103.03999999999999,105.53672316384181
2010-05-01,782.0,3.1,1014.0,3.1,1044.0,1.2,1002.0,5.3,951.0,1.7,644.0,2.5,934.0,4.5,133.44709897610923,125.4950495049505,139.38584779706275,156.07476635514018,183.85826771653544,104.82573726541555,102.32088799192735,110.2428722280887,101.62271805273835,106.97412823397075,103.03999999999999,105.53672316384181
2010-06-01,782.0,3.1,1014.0,3.1,1044.0,1.2,1002.0,5.3,951.0,1.7,644.0,2.5,934.0,4.5,133.44709897610923,125.4950495049505,139.38584779706275,156.07476635514018,183.85826771653544,104.82573726541555,102.32088799192735,110.2428722280887,101.62271805273835,106.97412823397075,103.03999999999999,105.53672316384181
2010-07-01,782.0,3.1,1014.0,3.1,1044.0,1.2,1002.0,5.3,951.0,1.7,644.0,2.5,934.0,4.5,133.44709897610923,125.4950495049505,139.38584779706275,156.07476635514018,183.85826771653544,104.82573726541555,102.32088799192735,110.2428722280887,101.62271805273835,106.97412823397075,103.03999999999999,105.53672316384181
2010-08-01,782.0,3.1,1014.0,3.1,1044.0,1.2,1002.0,5.3,951.0,1.7,644.0,2.5,934.0,4.5,133.44709897610923,125.4950495049505,139.38584779706275,156.07476635514018,183.85826771653544,104.82573726541555,102.32088799192735,110.2428722280887,101.62271805273835,106.97412823397075,103.03999999999999,105.53672316384181
2010-09-01,782.0,3.1,1014.0,3.1,1044.0,1.2,1002.0,5.3,951.0,1.7,644.0,2.5,934.0,4.5,133.44709897610923,125.4950495049505,139.38584779706275,156.07476635514018,183.85826771653544,104.82573726541555,102.32088799192735,110.2428722280887,101.62271805273835,106.97412823397075,103.03999999999999,105.53672316384181
2010-10-01,806.0,2.9,1046.0,2.2,1062.0,1.3,982.0,3.6,971.0,1.7,673.0,2.7,941.0,4.0,137.54266211604096,129.45544554455446,141.78905206942588,152.9595015576324,185.23622047244095,108.04289544235925,105.54994954591321,112.14361140443505,99.59432048681542,109.2238470191226,107.67999999999999,106.32768361581921
2010-11-01,806.0,2.9,1046.0,2.2,1062.0,1.3,982.0,3.6,971.0,1.7,673.0,2.7,941.0,4.0,137.54266211604096,129.45544554455446,141.78905206942588,152.9595015576324,185.23622047244095,108.04289544235925,105.54994954591321,112.14361140443505,99.59432048681542,109.2238470191226,107.67999999999999,106.32768361581921
2010-12-01,806.0,2.9,1046.0,2.2,1062.0,1.3,982.0,3.6,971.0,1.7,673.0,2.7,941.0,4.0,137.54266211604096,129.45544554455446,141.78905206942588,152.9595015576324,185.23622047244095,108.04289544235925,105.54994954591321,112.14361140443505,99.59432048681542,109.2238470191226,107.67999999999999,106.32768361581921
2011-01-01,806.0,2.9,1046.0,2.2,1062.0,1.3,982.0,3.6,971.0,1.7,673.0,2.7,941.0,4.0,137.54266211604096,129.45544554455446,141.78905206942588,152.9595015576324,185.23622047244095,108.04289544235925,105.54994954591321,112.14361140443505,99.59432048681542,109.2238470191226,107.67999999999999,106.32768361581921
2011-02-01,806.0,2.9,1046.0,2.2,1062.0,1.3,982.0,3.6,971.0,1.7,673.0,2.7,941.0,4.0,137.54266211604096,129.45544554455446,141.78905206942588,152.9595015576324,185.23622047244095,108.04289544235925,105.54994954591321,112.14361140443505,99.59432048681542,109.2238470191226,107.67999999999999,106.32768361581921
2011-03-01,806.0,2.9,1046.0,2.2,1062.0,1.3,982.0,3.6,971.0,1.7,673.0,2.7,941.0,4.0,137.54266211604096,129.45544554455446,141.78905206942588,152.9595015576324,185.23622047244095,108.04289544235925,105.54994954591321,112.14361140443505,99.59432048681542,109.2238470191226,107.67999999999999,106.32768361581921
2011-04-01,806.0,2.9,1046.0,2.2,1062.0,1.3,982.0,3.6,971.0,1.7,673.0,2.7,941.0,4.0,137.54266211604096,129.45544554455446,141.78905206942588,152.9595015576324,185.23622047244095,108.04289544235925,105.54994954591321,112.14361140443505,99.59432048681542,109.2238470191226,107.67999999999999,106.32768361581921
2011-05-01,806.0,2.9,1046.0,2.2,1062.0,1.3,982.0,3.6,971.0,1.7,673.0,2.7,941.0,4.0,137.54266211604096,129.45544554455446,141.78905206942588,152.9595015576324,185.23622047244095,108.04289544235925,105.54994954591321,112.14361140443505,99.59432048681542,109.2238470191226,107.67999999999999,106.32768361581921
2011-06-01,806.0,2.9,1046.0,2.2,1062.0,1.3,982.0,3.6,971.0,1.7,673.0,2.7,941.0,4.0,137.54266211604096,129.45544554455446,141.78905206942588,152.9595015576324,185.23622047244095,108.04289544235925,105.54994954591321,112.14361140443505,99.59432048681542,109.2238470191226,107.67999999999999,106.32768361581921
2011-07-01,806.0,2.9,1046.0,2.2,1062.0,1.3,982.0,3.6,971.0,1.7,673.0,2.7,941.0,4.0,137.54266211604096,129.45544554455446,141.78905206942588,152.9595015576324,185.23622047244095,108.04289544235925,105.54994954591321,112.14361140443505,99.59432048681542,109.2238470191226,107.67999999999999,106.32768361581921
2011-08-01,806.0,2.9,1046.0,2.2,1062.0,1.3,982.0,3.6,971.0,1.7,673.0,2.7,941.0,4.0,137.54266211604096,129.45544554455446,141.78905206942588,152.9595015576324,185.23622047244095,108.04289544235925,105.54994954591321,112.14361140443505,99.59432048681542,109.2238470191226,107.67999999999999,106.32768361581921
2011-09-01,806.0,2.9,1046.0,2.2,1062.0,1.3,982.0,3.6,971.0,1.7,673.0,2.7,941.0,4.0,137.54266211604096,129.45544554455446,141.78905206942588,152.9595015576324,185.23622047244095,108.04289544235925,105.54994954591321,112.14361140443505,99.59432048681542,109.2238470191226,107.67999999999999,106.32768361581921
2011-10-01,826.0,2.5,1072.0,1.4,1106.0,0.7,988.0,1.9,1001.0,1.5,695.0,2.4,956.0,3.2,140.9556313993174,132.67326732673268,147.66355140186914,153.89408099688472,188.18897637795274,110.72386058981235,108.17356205852676,116.78986272439282,100.2028397565923,112.5984251968504,111.20000000000002,108.0225988700565
2011-11-01,826.0,2.5,1072.0,1.4,1106.0,0.7,988.0,1.9,1001.0,1.5,695.0,2.4,956.0,3.2,140.9556313993174,132.67326732673268,147.66355140186914,153.89408099688472,188.18897637795274,110.72386058981235,108.17356205852676,116.78986272439282,100.2028397565923,112.5984251968504,111.20000000000002,108.0225988700565
2011-12-01,826.0,2.5,1072.0,1.4,1106.0,0.7,988.0,1.9,1001.0,1.5,695.0,2.4,956.0,3.2,140.9556313993174,132.67326732673268,147.66355140186914,153.89408099688472,188.18897637795274,110.72386058981235,108.17356205852676,116.78986272439282,100.2028397565923,112.5984251968504,111.20000000000002,108.0225988700565
2012-01-01,826.0,2.5,1072.0,1.4,1106.0,0.7,988.0,1.9,1001.0,1.5,695.0,2.4,956.0,3.2,140.9556313993174,132.67326732673268,147.66355140186914,153.89408099688472,188.18897637795274,110.72386058981235,108.17356205852676,116.78986272439282,100.2028397565923,112.5984251968504,111.20000000000002,108.0225988700565
2012-02-01,826.0,2.5,1072.0,1.4,1106.0,0.7,988.0,1.9,1001.0,1.5,695.0,2.4,956.0,3.2,140.9556313993174,132.67326732673268,147.66355140186914,153.89408099688472,188.18897637795274,110.72386058981235,108.17356205852676,116.78986272439282,100.2028397565923,112.5984251968504,111.20000000000002,108.0225988700565
2012-03-01,826.0,2.5,1072.0,1.4,1106.0,0.7,988.0,1.9,1001.0,1.5,695.0,2.4,956.0,3.2,140.9556313993174,132.67326732673268,147.66355140186914,153.89408099688472,188.18897637795274,110.72386058981235,108.17356205852676,116.78986272439282,100.2028397565923,112.5984251968504,111.20000000000002,108.0225988700565
2012-04-01,826.0,2.5,1072.0,1.4,1106.0,0.7,988.0,1.9,1001.0,1.5,695.0,2.4,956.0,3.2,140.9556313993174,132.67326732673268,147.66355140186914,153.89408099688472,188.18897637795274,110.72386058981235,108.17356205852676,116.78986272439282,100.2028397565923,112.5984251968504,111.20000000000002,108.0225988700565
2012-05-01,826.0,2.5,1072.0,1.4,1106.0,0.7,988.0,1.9,1001.0,1.5,695.0,2.4,956.0,3.2,140.9556313993174,132.67326732673268,147.66355140186914,153.89408099688472,188.18897637795274,110.72386058981235,108.17356205852676,116.78986272439282,100.2028397565923,112.5984251968504,111.20000000000002,108.0225988700565
2012-06-01,826.0,2.5,1072.0,1.4,1106.0,0.7,988.0,1.9,1001.0,1.5,695.0,2.4,956.0,3.2,140.9556313993174,132.67326732673268,147.66355140186914,153.89408099688472,188.18897637795274,110.72386058981235,108.17356205852676,116.78986272439282,100.2028397565923,112.5984251968504,111.20000000000002,108.0225988700565
2012-07-01,826.0,2.5,1072.0,1.4,1106.0,0.7,988.0,1.9,1001.0,1.5,695.0,2.4,956.0,3.2,140.9556313993174,132.67326732673268,147.66355140186914,153.89408099688472,188.18897637795274,110.72386058981235,108.17356205852676,116.78986272439282,100.2028397565923,112.5984251968504,111.20000000000002,108.0225988700565
2012-08-01,826.0,2.5,1072.0,1.4,1106.0,0.7,988.0,1.9,1001.0,1.5,695.0,2.4,956.0,3.2,140.9556313993174,132.67326732673268,147.66355140186914,153.89408099688472,188.18897637795274,110.72386058981235,108.17356205852676,116.78986272439282,100.2028397565923,112.5984251968504,111.20000000000002,108.0225988700565
2012-09-01,826.0,2.5,1072.0,1.4,1106.0,0.7,988.0,1.9,1001.0,1.5,695.0,2.4,956.0,3.2,140.9556313993174,132.67326732673268,147.66355140186914,153.89408099688472,188.18897637795274,110.72386058981235,108.17356205852676,116.78986272439282,100.2028397565923,112.5984251968504,111.20000000000002,108.0225988700565
2012-10-01,844.0,2.8,1108.0,1.7,1131.0,1.1,1050.0,1.3,1022.0,2.7,685.0,2.8,986.0,1.7,144.02730375426623,137.12871287128715,151.00133511348463,163.5514018691589,194.09448818897638,113.13672922252012,111.80625630676084,119.42977824709608,106.49087221095334,114.96062992125984,109.60000000000001,111.41242937853106
2012-11-01,844.0,2.8,1108.0,1.7,1131.0,1.1,1050.0,1.3,1022.0,2.7,685.0,2.8,986.0,1.7,144.02730375426623,137.12871287128715,151.00133511348463,163.5514018691589,194.09448818897638,113.13672922252012,111.80625630676084,119.42977824709608,106.49087221095334,114.96062992125984,109.60000000000001,111.41242937853106
2012-12-01,844.0,2.8,1108.0,1.7,1131.0,1.1,1050.0,1.3,1022.0,2.7,685.0,2.8,986.0,1.7,144.02730375426623,137.12871287128715,151.00133511348463,163.5514018691589,194.09448818897638,113.13672922252012,111.80625630676084,119.42977824709608,106.49087221095334,114.96062992125984,109.60000000000001,111.41242937853106
2013-01-01,844.0,2.8,1108.0,1.7,1131.0,1.1,1050.0,1.3,1022.0,2.7,685.0,2.8,986.0,1.7,144.02730375426623,137.12871287128715,151.00133511348463,163.5514018691589,194.09448818897638,113.13672922252012,111.80625630676084,119.42977824709608,106.49087221095334,114.96062992125984,109.60000000000001,111.41242937853106
2013-02-01,844.0,2.8,1108.0,1.7,1131.0,1.1,1050.0,1.3,1022.0,2.7,685.0,2.8,986.0,1.7,144.02730375426623,137.12871287128715,151.00133511348463,163.5514018691589,194.09448818897638,113.13672922252012,111.80625630676084,119.42977824709608,106.49087221095334,114.96062992125984,109.60000000000001,111.41242937853106
2013-03-01,844.0,2.8,1108.0,1.7,1131.0,1.1,1050.0,1.3,1022.0,2.7,685.0,2.8,986.0,1.7,144.02730375426623,137.12871287128715,151.00133511348463,163.5514018691589,194.09448818897638,113.13672922252012,111.80625630676084,119.42977824709608,106.49087221095334,114.96062992125984,109.60000000000001,111.41242937853106
2013-04-01,844.0,2.8,1108.0,1.7,1131.0,1.1,1050.0,1.3,1022.0,2.7,685.0,2.8,986.0,1.7,144.02730375426623,137.12871287128715,151.00133511348463,163.5514018691589,194.09448818897638,113.13672922252012,111.80625630676084,119.42977824709608,106.49087221095334,114.96062992125984,109.60000000000001,111.41242937853106
2013-05-01,844.0,2.8,1108.0,1.7,1131.0,1.1,1050.0,1.3,1022.0,2.7,685.0,2.8,986.0,1.7,144.02730375426623,137.12871287128715,151.00133511348463,163.5514018691589,194.09448818897638,113.13672922252012,111.80625630676084,119.42977824709608,106.49087221095334,114.96062992125984,109.60000000000001,111.41242937853106
2013-06-01,844.0,2.8,1108.0,1.7,1131.0,1.1,1050.0,1.3,1022.0,2.7,685.0,2.8,986.0,1.7,144.02730375426623,137.12871287128715,151.00133511348463,163.5514018691589,194.09448818897638,113.13672922252012,111.80625630676084,119.42977824709608,106.49087221095334,114.96062992125984,109.60000000000001,111.41242937853106
2013-07-01,844.0,2.8,1108.0,1.7,1131.0,1.1,1050.0,1.3,1022.0,2.7,685.0,2.8,986.0,1.7,144.02730375426623,137.12871287128715,151.00133511348463,163.5514018691589,194.09448818897638,113.13672922252012,111.80625630676084,119.42977824709608,106.49087221095334,114.96062992125984,109.60000000000001,111.41242937853106
2013-08-01,844.0,2.8,1108.0,1.7,1131.0,1.1,1050.0,1.3,1022.0,2.7,685.0,2.8,986.0,1.7,144.02730375426623,137.12871287128715,151.00133511348463,163.5514018691589,194.09448818897638,113.13672922252012,111.80625630676084,119.42977824709608,106.49087221095334,114.96062992125984,109.60000000000001,111.41242937853106
2013-09-01,844.0,2.8,1108.0,1.7,1131.0,1.1,1050.0,1.3,1022.0,2.7,685.0,2.8,986.0,1.7,144.02730375426623,137.12871287128715,151.00133511348463,163.5514018691589,194.09448818897638,113.13672922252012,111.80625630676084,119.42977824709608,106.49087221095334,114.96062992125984,109.60000000000001,111.41242937853106
2013-10-01,862.0,2.9,1139.0,1.6,1147.0,1.0,1128.0,1.0,1041.0,3.0,704.0,2.8,1047.0,1.3,147.09897610921502,140.96534653465346,153.13751668891854,175.70093457943926,206.1023622047244,115.54959785522789,114.93440968718467,121.11932418162618,114.40162271805275,117.0978627671541,112.64,118.30508474576271
2013-11-01,862.0,2.9,1139.0,1.6,1147.0,1.0,1128.0,1.0,1041.0,3.0,704.0,2.8,1047.0,1.3,147.09897610921502,140.96534653465346,153.13751668891854,175.70093457943926,206.1023622047244,115.54959785522789,114.93440968718467,121.11932418162618,114.40162271805275,117.0978627671541,112.64,118.30508474576271
2013-12-01,862.0,2.9,1139.0,1.6,1147.0,1.0,1128.0,1.0,1041.0,3.0,704.0,2.8,1047.0,1.3,147.09897610921502,140.96534653465346,153.13751668891854,175.70093457943926,206.1023622047244,115.54959785522789,114.93440968718467,121.11932418162618,114.40162271805275,117.0978627671541,112.64,118.30508474576271
2014-01-01,862.0,2.9,1139.0,1.6,1147.0,1.0,1128.0,1.0,1041.0,3.0,704.0,2.8,1047.0,1.3,147.09897610921502,140.96534653465346,153.13751668891854,175.70093457943926,206.1023622047244,115.54959785522789,114.93440968718467,121.11932418162618,114.40162271805275,117.0978627671541,112.64,118.30508474576271
