date,canada_house_index_2010,canada_house_real_index,tsx_cad,tsx_real,tsx_real_index,sp500_usd,usd_cad,sp500_cad,sp500_real,sp500_real_index
2001-07-01,61.4651,104.97433926817811,7689.7,7150.483231707317,106.2542087450564,1211.22998,1.5307904761904763,1854.1393178603812,1724.1234510591958,88.67401844242612
2001-08-01,61.4651,104.97433926817811,7399.2,6880.353658536585,102.24015778852507,1133.579956,1.5398565217391305,1745.5504881593565,1623.1490819774506,83.48076904913798
2001-09-01,61.5748,105.16169249818539,6838.6,6346.165314401624,94.30226632194517,1040.939941,1.5679388888888888,1632.1302144916056,1514.6035966123927,77.8981268287157
2001-10-01,61.5748,105.16169249818539,6885.7,6422.441896024465,95.43571528804779,1059.780029,1.5716772727272728,1665.6321856695502,1553.571304676492,79.90228915329415
2001-11-01,61.5748,105.16169249818539,7425.7,6990.242283950617,103.87307245528139,1139.449951,1.592245,1814.283487229995,1707.8903197689767,87.8391263803044
2001-12-01,62.9571,107.52247982579735,7688.4,7222.675564681724,107.32696690266468,1148.079956,1.578755,1812.53697093478,1702.742636966451,87.57437403934733
2002-01-01,62.9571,107.52247982579735,7648.5,7170.468750000001,106.55118803495007,1130.199951,1.5997142857142859,1807.997007328286,1694.9971943702683,87.17601537239878
2002-02-01,62.9571,107.52247982579735,7637.5,7116.407841140529,105.74785783910674,1106.72998,1.5964,1766.7837400720002,1646.239431940815,84.66833721151961
2002-03-01,65.2743,111.47995388753682,7851.5,7264.0267947421635,107.94143477683906,1147.390015,1.5877428571428571,1821.7603006732857,1685.450632068813,86.68502266473568
2002-04-01,65.2743,111.47995388753682,7663.4,7047.247236180904,104.7201503236582,1076.920044,1.5814863636363639,1703.134364312673,1566.1989380362772,80.55174554386866
2002-05-01,65.2743,111.47995388753682,7656.1,7026.41073219659,104.4105256210858,1067.140015,1.5501545454545456,1654.231944888682,1518.176759852702,78.08189948308933
2002-06-01,66.8429,114.15891721104991,7145.6,6544.7687687687685,97.25345887970708,989.8200073,1.53184,1516.2458799824321,1388.7537339178432,71.42549690265241
2002-07-01,66.8429,114.15891721104991,6605.4,6013.871641791044,89.3644739923776,911.6199951,1.54555,1408.954283426805,1282.7792729706732,65.97508597141517
2002-08-01,66.8429,114.15891721104991,6612.0,5996.015857284439,89.09914195917199,916.0700073,1.5694181818181818,1437.6969252749345,1303.7588569143359,67.05409456119561
2002-09-01,65.5781,111.99880449169551,6180.4,5604.624380574826,83.28317255965919,815.2800293,1.576135,1284.9913889807556,1165.2796044770973,59.93191791139173
2002-10-01,65.5781,111.99880449169551,6248.8,5649.853754940712,83.95526858863396,885.7600098,1.578009090909091,1397.7373478281256,1263.7644992714772,64.99713024983083
2002-11-01,65.5781,111.99880449169551,6570.4,5923.069950738915,88.01518590612984,936.3099976,1.5714526315789474,1471.366809702198,1326.4045624408977,68.21879405430352
2002-12-01,67.3256,114.98330558046197,6614.5,5986.416913946588,88.9565043085263,879.8200073,1.5592190476190477,1371.8321138584897,1241.5691238185145,63.85559184604457
2003-01-01,67.3256,114.98330558046197,6569.5,5893.22794117647,87.57174187435315,855.7000122,1.5414476190476192,1319.0167464247086,1183.2356107633416,60.85541978221228
2003-02-01,67.3256,114.98330558046197,6555.1,5834.549124513619,86.69979084215433,841.1500244,1.5121473684210525,1271.942795843764,1132.128072176113,58.226889431646725
2003-03-01,67.8586,115.89359976089833,6343.3,5629.6018428709995,83.65433076068412,848.1799927,1.4760809523809524,1251.9823314150851,1111.1191399076654,57.14637141753148
2003-04-01,67.8586,115.89359976089833,6586.1,5885.04052734375,87.45007916285884,916.9199829,1.4582045454545456,1337.0568868828843,1194.7334487283586,61.446769256132825
2003-05-01,67.8586,115.89359976089833,6859.8,6123.626341463414,90.99539855954905,963.5900269,1.3839571428571429,1333.5673005141614,1190.452760946788,61.226607650502984
