date,start_year,holding_period,end_year,scenario_label,Attribute,Value,asset
2006-09-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,181.212534518758,Calgary
2006-10-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,184.16574750528787,Calgary
2006-11-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,187.8734243126039,Calgary
2006-12-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,185.12433771452356,Calgary
2007-01-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,171.41590105732956,Calgary
2007-02-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,185.25652215208555,Calgary
2007-03-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,188.05299200358505,Calgary
2007-04-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,193.00523946403857,Calgary
2007-05-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,197.818930612317,Calgary
2007-06-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,203.71536770682047,Calgary
2007-07-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,206.70981511416446,Calgary
2007-08-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,206.6019685483064,Calgary
2007-09-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,204.80266908345368,Calgary
2007-10-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,205.32951336608315,Calgary
2007-11-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,202.69897728953282,Calgary
2007-12-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,200.81765255607192,Calgary
2008-01-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,197.74646836009947,Calgary
2008-02-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,197.6308345120226,Calgary
2008-03-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,197.17541660281225,Calgary
2008-04-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,197.7558586569796,Calgary
2008-05-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,195.2575960662633,Calgary
2008-06-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,193.3195281647501,Calgary
2008-07-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,191.34982521198086,Calgary
2008-08-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,186.3039770363591,Calgary
2008-09-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,181.61654231851136,Calgary
2008-10-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,187.47009011568653,Calgary
2008-11-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,184.01263439227355,Calgary
2008-12-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,180.52622183161452,Calgary
2009-01-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,177.6466060006759,Calgary
2009-02-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,184.486108038371,Calgary
2009-03-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,174.104568351572,Calgary
2009-04-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,172.41128163989106,Calgary
2009-05-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,168.83358469113816,Calgary
2009-06-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,171.60190327087815,Calgary
2009-07-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,176.61632522699273,Calgary
2009-08-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,176.685505142867,Calgary
2009-09-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,177.4349542315048,Calgary
2009-10-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,179.24001076248237,Calgary
2009-11-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,180.82057647729056,Calgary
2009-12-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,186.76130679270017,Calgary
2010-01-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,178.6796918490409,Calgary
2010-02-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,178.12421998502367,Calgary
2010-03-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,181.67068807721108,Calgary
2010-04-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,179.08330488221233,Calgary
2010-05-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,182.55584433274427,Calgary
2010-06-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,182.8381418176241,Calgary
2010-07-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,180.4609240278235,Calgary
2010-08-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,178.76838179594674,Calgary
2010-09-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,170.15879334481167,Calgary
2010-10-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,174.06393596283453,Calgary
2010-11-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,174.68115200577807,Calgary
2010-12-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,171.4171356345361,Calgary
2011-01-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,168.46583882254342,Calgary
2011-02-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,172.0132053123058,Calgary
2011-03-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,166.97259280845526,Calgary
2011-04-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,167.69562897143518,Calgary
2011-05-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,171.93458684887676,Calgary
2011-06-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,175.36783370681454,Calgary
2011-07-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,179.3516030174446,Calgary
2011-08-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,176.17801324129562,Calgary
2011-09-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,170.12521081532458,Calgary
2011-10-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,170.13913607538612,Calgary
2011-11-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,166.67304270306502,Calgary
2011-12-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,173.78302781549843,Calgary
2012-01-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,168.57083092615093,Calgary
2012-02-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,164.11089482357002,Calgary
2012-03-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,167.37043231262908,Calgary
2012-04-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,174.40193575120898,Calgary
2012-05-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,172.45434968207243,Calgary
2012-06-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,176.64368997990024,Calgary
2012-07-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,176.5278432605165,Calgary
2012-08-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,175.13755246038326,Calgary
2012-09-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,178.8070698170519,Calgary
2012-10-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,174.33700173851847,Calgary
2012-11-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,177.0226366361,Calgary
2012-12-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,175.6663095588201,Calgary
2013-01-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,175.3361450854778,Calgary
2013-02-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,169.31528814774595,Calgary
2013-03-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,180.19859524020515,Calgary
2013-04-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,178.703130529609,Calgary
2013-05-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,181.19179862237092,Calgary
2013-06-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,187.9332689366497,Calgary
2013-07-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,181.47433636249778,Calgary
2013-08-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,186.81371270468114,Calgary
2013-09-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,186.1460129328887,Calgary
2013-10-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,185.97641471464217,Calgary
2013-11-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,185.1915226365842,Calgary
2013-12-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,184.97606309705367,Calgary
2014-01-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,188.672288373087,Calgary
2014-02-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,189.89072097033576,Calgary
2014-03-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,189.42965038262068,Calgary
2014-04-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,193.757371515335,Calgary
2014-05-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,193.55862227149353,Calgary
2014-06-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,192.34394958842304,Calgary
2014-07-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,196.84786412497365,Calgary
2014-08-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,197.9525688675243,Calgary
2014-09-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,199.4036469283994,Calgary
2014-10-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,199.39232434533588,Calgary
2014-11-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,197.2766073599841,Calgary
2014-12-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,194.72992393903758,Calgary
2015-01-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,197.99038690215417,Calgary
2015-02-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,196.13762128092503,Calgary
2015-03-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,192.33163221310255,Calgary
2015-04-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,196.3404219072575,Calgary
2015-05-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,176.5299275621584,Calgary
2015-06-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,191.54262629767018,Calgary
2015-07-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,196.8047057202634,Calgary
2015-08-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,196.3476001959976,Calgary
2015-09-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,195.47038327526133,Calgary
2015-10-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,192.6135100032914,Calgary
2015-11-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,189.76838337986882,Calgary
2015-12-01,2000,15,2015,2000 + 15Y,ab_calgary_real_index,186.6016850132218,Calgary
2000-01-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,100.0,Calgary
2000-02-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,100.97860021314109,Calgary
2000-03-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,100.59568569876878,Calgary
2000-04-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,101.69873449930027,Calgary
2000-05-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,101.57666150477758,Calgary
2000-06-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,102.08787221280092,Calgary
2000-07-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,100.91229075189057,Calgary
2000-08-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,102.31673413646783,Calgary
2000-09-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,101.42296376211131,Calgary
2000-10-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,101.32218829359572,Calgary
2000-11-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,100.6105024876933,Calgary
2000-12-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,101.860403206815,Calgary
2001-01-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,102.31096540895746,Calgary
2001-02-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,103.4629355792722,Calgary
2001-03-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,102.46228315637214,Calgary
2001-04-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,102.20219655620251,Calgary
2001-05-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,101.3729698092962,Calgary
2001-06-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,101.90001848643395,Calgary
2001-07-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,102.73484665539723,Calgary
2001-08-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,103.13804464070098,Calgary
2001-09-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,104.31034482758619,Calgary
2001-10-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,104.58585832370918,Calgary
2001-11-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,106.18011536603396,Calgary
2001-12-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,105.93493054204215,Calgary
2002-01-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,106.3140550003478,Calgary
2002-02-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,106.83613386069474,Calgary
2002-03-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,106.80205027580614,Calgary
2002-04-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,107.32765667090757,Calgary
2002-05-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,108.18679518044941,Calgary
2002-06-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,108.6056353383086,Calgary
2002-07-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,108.86522127692513,Calgary
2002-08-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,108.9054941173007,Calgary
2002-09-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,109.82297932469163,Calgary
2002-10-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,110.60820367751059,Calgary
2002-11-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,111.24546233652215,Calgary
2002-12-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,110.9007424693296,Calgary
2003-01-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,111.46511079679395,Calgary
2003-02-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,111.48534114111798,Calgary
2003-03-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,110.67350603703849,Calgary
2003-04-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,112.77321649575669,Calgary
2003-05-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,112.97284989823022,Calgary
2003-06-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,113.34701762859211,Calgary
2003-07-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,113.81658215946908,Calgary
2003-08-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,114.16592096527435,Calgary
2003-09-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,114.30361755865208,Calgary
2003-10-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,114.90734676580496,Calgary
2003-11-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,115.84288746180977,Calgary
2003-12-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,115.00019187965307,Calgary
2004-01-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,115.8746513567136,Calgary
2004-02-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,115.98295854430162,Calgary
2004-03-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,116.46562016300625,Calgary
2004-04-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,117.79175447392414,Calgary
2004-05-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,116.45463730046473,Calgary
2004-06-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,116.67099563021411,Calgary
2004-07-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,118.33131272310904,Calgary
2004-08-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,118.14070311066003,Calgary
2004-09-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,118.60840573853304,Calgary
2004-10-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,119.08690122135515,Calgary
2004-11-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,119.77545968882602,Calgary
2004-12-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,120.41679974449058,Calgary
2005-01-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,121.6991662536217,Calgary
2005-02-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,119.66214326527935,Calgary
2005-03-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,121.41273729576963,Calgary
2005-04-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,121.79060374544557,Calgary
2005-05-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,123.26295221569283,Calgary
2005-06-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,123.71275882098432,Calgary
2005-07-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,125.08699849576792,Calgary
2005-08-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,126.08552350251634,Calgary
2005-09-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,126.20989629273942,Calgary
2005-10-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,128.4984131936297,Calgary
2005-11-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,129.28960822863027,Calgary
2005-12-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,130.3438661710037,Calgary
2006-01-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,132.4567240193784,Calgary
2006-02-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,135.99599245638848,Calgary
2006-03-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,139.10493851279367,Calgary
2006-04-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,146.11570065954788,Calgary
2006-05-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,149.98259364938963,Calgary
2006-06-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,158.78326971640413,Calgary
2006-07-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,170.51183937476125,Calgary
2006-08-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,179.30691781121902,Calgary
2006-09-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,181.212534518758,Calgary
2006-10-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,184.16574750528787,Calgary
2006-11-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,187.8734243126039,Calgary
2006-12-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,185.12433771452356,Calgary
2007-01-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,171.41590105732956,Calgary
2007-02-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,185.25652215208555,Calgary
2007-03-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,188.05299200358505,Calgary
2007-04-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,193.00523946403857,Calgary
2007-05-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,197.818930612317,Calgary
2007-06-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,203.71536770682047,Calgary
2007-07-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,206.70981511416446,Calgary
2007-08-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,206.6019685483064,Calgary
2007-09-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,204.80266908345368,Calgary
2007-10-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,205.32951336608315,Calgary
2007-11-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,202.69897728953282,Calgary
2007-12-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,200.81765255607192,Calgary
2008-01-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,197.74646836009947,Calgary
2008-02-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,197.6308345120226,Calgary
2008-03-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,197.17541660281225,Calgary
2008-04-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,197.7558586569796,Calgary
2008-05-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,195.2575960662633,Calgary
2008-06-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,193.3195281647501,Calgary
2008-07-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,191.34982521198086,Calgary
2008-08-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,186.3039770363591,Calgary
2008-09-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,181.61654231851136,Calgary
2008-10-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,187.47009011568653,Calgary
2008-11-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,184.01263439227355,Calgary
2008-12-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,180.52622183161452,Calgary
2009-01-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,177.6466060006759,Calgary
2009-02-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,184.486108038371,Calgary
2009-03-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,174.104568351572,Calgary
2009-04-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,172.41128163989106,Calgary
2009-05-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,168.83358469113816,Calgary
2009-06-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,171.60190327087815,Calgary
2009-07-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,176.61632522699273,Calgary
2009-08-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,176.685505142867,Calgary
2009-09-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,177.4349542315048,Calgary
2009-10-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,179.24001076248237,Calgary
2009-11-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,180.82057647729056,Calgary
2009-12-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,186.76130679270017,Calgary
2010-01-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,178.6796918490409,Calgary
2010-02-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,178.12421998502367,Calgary
2010-03-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,181.67068807721108,Calgary
2010-04-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,179.08330488221233,Calgary
2010-05-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,182.55584433274427,Calgary
2010-06-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,182.8381418176241,Calgary
2010-07-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,180.4609240278235,Calgary
2010-08-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,178.76838179594674,Calgary
2010-09-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,170.15879334481167,Calgary
2010-10-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,174.06393596283453,Calgary
2010-11-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,174.68115200577807,Calgary
2010-12-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,171.4171356345361,Calgary
2011-01-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,168.46583882254342,Calgary
2011-02-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,172.0132053123058,Calgary
2011-03-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,166.97259280845526,Calgary
2011-04-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,167.69562897143518,Calgary
2011-05-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,171.93458684887676,Calgary
2011-06-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,175.36783370681454,Calgary
2011-07-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,179.3516030174446,Calgary
2011-08-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,176.17801324129562,Calgary
2011-09-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,170.12521081532458,Calgary
2011-10-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,170.13913607538612,Calgary
2011-11-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,166.67304270306502,Calgary
2011-12-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,173.78302781549843,Calgary
2012-01-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,168.57083092615093,Calgary
2012-02-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,164.11089482357002,Calgary
2012-03-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,167.37043231262908,Calgary
2012-04-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,174.40193575120898,Calgary
2012-05-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,172.45434968207243,Calgary
2012-06-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,176.64368997990024,Calgary
2012-07-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,176.5278432605165,Calgary
2012-08-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,175.13755246038326,Calgary
2012-09-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,178.8070698170519,Calgary
2012-10-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,174.33700173851847,Calgary
2012-11-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,177.0226366361,Calgary
2012-12-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,175.6663095588201,Calgary
2013-01-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,175.3361450854778,Calgary
2013-02-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,169.31528814774595,Calgary
2013-03-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,180.19859524020515,Calgary
2013-04-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,178.703130529609,Calgary
2013-05-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,181.19179862237092,Calgary
2013-06-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,187.9332689366497,Calgary
2013-07-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,181.47433636249778,Calgary
2013-08-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,186.81371270468114,Calgary
2013-09-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,186.1460129328887,Calgary
2013-10-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,185.97641471464217,Calgary
2013-11-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,185.1915226365842,Calgary
2013-12-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,184.97606309705367,Calgary
2014-01-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,188.672288373087,Calgary
2014-02-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,189.89072097033576,Calgary
2014-03-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,189.42965038262068,Calgary
2014-04-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,193.757371515335,Calgary
2014-05-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,193.55862227149353,Calgary
2014-06-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,192.34394958842304,Calgary
2014-07-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,196.84786412497365,Calgary
2014-08-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,197.9525688675243,Calgary
2014-09-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,199.4036469283994,Calgary
2014-10-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,199.39232434533588,Calgary
2014-11-01,2000,20,2020,2000 + 20Y,ab_calgary_real_index,197.2766073599841,Calgary
