date,canada_house_real,canada_house_real_index_1999,tsx_cad,tsx_real,tsx_real_index_1999,sp500_usd,usd_cad,sp500_cad,sp500_real,sp500_real_index_1999,bc_vancouver,bc_vancouver_real,bc_vancouver_real_index_1999,on_toronto,on_toronto_real,on_toronto_real_index_1999,qc_montreal,qc_montreal_real,qc_montreal_real_index_1999,ab_calgary,ab_calgary_real,ab_calgary_real_index_1999,on_ottawa,on_ottawa_real,on_ottawa_real_index_1999,ab_edmonton,ab_edmonton_real,ab_edmonton_real_index_1999
2001-06-01,61.4651,104.97433926817811,7736.4,7179.880851063829,113.73708319837516,1224.380005,1.5245380952380954,1866.6139606703096,1732.3387922735596,93.40269614511148,69.69,64.67683890577507,97.77299910170078,77.7,72.11063829787234,107.10030936859103,66.8,61.99473150962512,105.61283051043462,76.05,70.57933130699087,101.80200678925556,76.68,71.16401215805472,114.63275154325825,70.43,65.36360688956434,106.76838760137919
2001-07-01,61.4651,104.97433926817811,7689.7,7158.297967479673,113.39518696405142,1211.22998,1.5307904761904763,1854.1393178603812,1726.0077389838505,93.0613440670222,69.49,64.68784552845527,97.78963798708278,78.32,72.90764227642275,108.28403724405578,68.51,63.775569105691055,108.6466253930001,76.44,71.15756097560974,102.63603198559028,76.45,71.16686991869918,114.63735489481184,71.18,66.26105691056911,108.23433013813968
2001-08-01,61.4651,104.97433926817811,7399.2,6887.8731707317065,109.11136551288207,1133.579956,1.5398565217391305,1745.5504881593565,1624.9230154003765,87.61114820239665,69.47,64.66922764227641,97.76149303443145,78.32,72.90764227642275,108.28403724405578,69.15,64.37134146341464,109.66156978435203,76.74,71.43682926829267,103.03884215821819,77.59,72.2280894308943,116.34679354203337,71.61,66.66134146341463,108.88817618983116
2001-09-01,61.5748,105.16169249818539,6838.6,6353.101014198783,100.63999578942105,1040.939941,1.5679388888888888,1632.1302144916056,1516.2589010895647,81.75229351639729,69.79,64.83533468559838,98.01259967588568,78.73,73.1406490872211,108.63010409508556,69.04,64.13858012170385,109.26504279676976,77.77,72.2488032454361,104.21001477778175,76.91,71.44985801217038,115.09319911754253,72.0,66.88843813387423,109.25912795471126
2001-10-01,61.5748,105.16169249818539,6885.7,6429.460958205912,101.84961994401623,1059.780029,1.5716772727272728,1665.6321856695502,1555.2691968127504,83.8556158077498,70.46,65.79139653414882,99.45789347565957,79.43,74.16705402650358,110.15454333358619,68.47,63.93325178389398,108.915250057741,77.58,72.43963302752293,104.48526327350775,77.56,72.42095820591234,116.65747133684334,72.63,67.81761467889908,110.77689428111577
2001-11-01,61.5748,105.16169249818539,7425.7,6997.881893004114,110.85402273201824,1139.449951,1.592245,1814.283487229995,1709.7568665665385,92.18514403891163,70.32,66.26864197530863,100.17935294831236,80.03,75.41921810699587,112.01428502450004,68.53,64.5817695473251,110.02005033615858,78.04,73.5438683127572,106.07798689276966,78.09,73.59098765432098,118.5421837215222,73.49,69.25600823045266,113.12644271553849
2001-12-01,62.9571,107.52247982579735,7688.4,7230.569199178643,114.54004149062436,1148.079956,1.578755,1812.53697093478,1704.6035578811684,91.90729254275603,70.25,66.06673511293633,99.8741271548546,79.61,74.86936344969199,111.19762876829347,69.15,65.03223819301849,110.78745859117289,78.02,73.37404517453798,105.83303789779026,79.06,74.35211498973305,119.76822646542054,73.81,69.41474332648869,113.38572905339544
2002-01-01,62.9571,107.52247982579735,7648.5,7178.305327868853,113.71212520583668,1130.199951,1.5997142857142859,1807.997007328286,1696.8496503203996,91.48922427858857,70.33,66.0064344262295,99.78296965416402,79.81,74.90364754098361,111.248548256325,69.08,64.83327868852459,110.44851565336387,78.46,73.63663934426229,106.21179769834457,78.0,73.20491803278689,117.92029322291704,74.53,69.94823770491804,114.25716711028755
2002-02-01,62.9571,107.52247982579735,7637.5,7124.1853360488785,112.85480596335766,1106.72998,1.5964,1766.7837400720002,1648.0386007188922,88.85747369100856,71.46,66.65718940936863,100.76672624243177,80.78,75.35079429735234,111.91266047430912,69.08,64.43714867617108,109.77367747218241,79.33,73.99824847250508,106.73337440142086,78.37,73.1027698574338,117.75575041468076,75.21,70.15515274949082,114.59515313539828
2002-03-01,65.2743,111.47995388753682,7851.5,7271.965621840242,115.19580562738992,1147.390015,1.5877428571428571,1821.7603006732857,1687.292654617522,90.97393871800575,72.08,66.75963599595549,100.92159636576794,81.87,75.82701718907988,112.61995720938643,70.12,64.94430738119313,110.637661637467,79.87,73.97464105156723,106.69932359954888,79.74,73.8542366026289,118.96623164083266,76.9,71.22386248736096,116.34084039098491
2002-04-01,65.2743,111.47995388753682,7663.4,7054.949145728642,111.75802977693606,1076.920044,1.5814863636363639,1703.134364312673,1567.910630864732,84.5372053610531,72.88,67.09354773869346,101.42637602221231,82.55,75.99577889447235,112.8706058138606,71.3,65.63899497487436,111.82111580046738,80.75,74.33869346733668,107.22442444444928,81.38,74.91867336683416,120.68085271719423,77.8,71.62291457286432,116.99267326505117
2002-05-01,65.2743,111.47995388753682,7656.1,7034.089869608826,111.42759626798085,1067.140015,1.5501545454545456,1654.231944888682,1519.8359694263113,81.94515869290757,73.98,67.9695887662989,102.75070108284035,83.81,77.000962888666,114.36352723699095,71.36,65.56244734202606,111.69071097449073,81.56,74.93376128385155,108.08273659866083,81.74,75.0991374122367,120.97154866661842,79.21,72.77468405215646,118.87403471440128
2002-06-01,66.8429,114.15891721104991,7145.6,6551.921521521521,103.78952780144029,989.8200073,1.53184,1516.2458799824321,1390.2714975614692,74.95941719085923,74.48,68.29197197197196,103.23805286768246,83.98,77.00268268268267,114.36608151296997,72.51,66.48564564564565,113.26345084437077,82.04,75.22386386386385,108.50117389854876,83.34,76.41585585585585,123.0925513142008,80.08,73.4267067067067,119.93908315371888
2002-07-01,66.8429,114.15891721104991,6605.4,6020.4441791044765,95.37035149942935,911.6199951,1.54555,1408.954283426805,1284.1812175312969,69.23933620335042,75.24,68.57695522388059,103.66886655159576,84.68,77.18097512437812,114.63088537706538,75.04,68.39466666666667,116.51561612720045,82.73,75.4036616915423,108.76051015655892,83.46,76.06901492537312,122.53385136174796,81.03,73.85420895522387,120.63738803532158
2002-08-01,66.8429,114.15891721104991,6612.0,6002.568880079285,95.08718741710021,916.0700073,1.5694181818181818,1437.6969252749345,1305.1837299820018,70.37173091590115,75.21,68.27785926660059,103.21671846802809,85.11,77.26537165510405,114.75623296465773,76.28,69.24923686818632,117.97144270559849,83.09,75.43155599603567,108.80074426083321,84.51,76.7206739345887,123.58355981731431,82.01,74.45110009910802,121.6123817365371
2002-09-01,65.5781,111.99880449169551,6180.4,5610.749653121902,88.88034681074505,815.2800293,1.576135,1284.9913889807556,1166.5531340994767,62.89717023447846,75.16,68.23246778989098,103.1480994556175,85.62,77.7283647175421,115.44388046567965,75.62,68.65006937561942,116.95071443887466,83.79,76.06703666997026,109.71734699260098,85.37,77.50140733399404,124.84118449419144,82.05,74.4874132804757,121.67169761593549
2002-10-01,65.5781,111.99880449169551,6248.8,5656.028458498024,89.59761209146679,885.7600098,1.578009090909091,1397.7373478281256,1265.145662658659,68.21299415313914,74.92,67.81296442687746,102.51392959467492,85.71,77.5794071146245,115.22264535069733,76.0,68.7905138339921,117.18997245995246,84.64,76.61090909090908,110.5018160838152,86.34,78.1496442687747,125.88538058758812,82.8,74.94545454545454,122.41988654925602
2002-11-01,65.5781,111.99880449169551,6570.4,5929.543251231526,93.93038242323453,936.3099976,1.5714526315789474,1471.366809702198,1327.8541849135106,71.59405626177656,76.09,68.66841379310344,103.80712591550028,86.11,77.7110935960591,115.41822901538556,77.1,69.57990147783251,118.53475549886288,85.38,77.05229556650245,111.13846180081126,85.35,77.02522167487685,124.07413285257225,83.02,74.92248275862069,122.3823632123827
2002-12-01,67.3256,114.98330558046197,6614.5,5992.9594460929775,94.93496358282475,879.8200073,1.5592190476190477,1371.8321138584897,1242.9260299647642,67.01497583811886,75.13,68.07030662710187,102.90295786409958,86.61,78.47157270029673,116.54770934248735,76.94,69.7102274975272,118.75677597534447,84.78,76.81353115727003,110.79407349959618,86.46,78.33566765578635,126.18503166202699,83.32,75.49072205736893,123.31055546777021
2003-01-01,67.3256,114.98330558046197,6569.5,5899.66862745098,93.45713605035849,855.7000122,1.5414476190476192,1319.0167464247086,1184.5287644363068,63.86636422000612,76.18,68.4126274509804,103.42044966134603,87.19,78.30003921568627,116.29294403042667,78.86,70.8193725490196,120.64629054347462,85.97,77.20443137254901,111.35789899401271,87.17,78.28207843137254,126.09870881342229,83.64,75.112,122.69193074158771
2003-02-01,67.3256,114.98330558046197,6555.1,5840.925680933852,92.52658420222491,841.1500244,1.5121473684210525,1271.942795843764,1133.3653706156497,61.10778203729594,76.85,68.4772373540856,103.51812147254059,87.2,77.69961089494164,115.4011746545992,78.45,69.90291828793775,119.08503967280706,86.66,77.21844357976653,111.37810987994597,87.23,77.72634241245136,125.2035154839745,84.49,75.28486381322956,122.97429567662456
2003-03-01,67.8586,115.89359976089833,6343.3,5635.754413191076,89.27644927196091,848.1799927,1.4760809523809524,1251.9823314150851,1112.333477765488,59.973803218601915,78.07,69.36190106692531,104.85548158265352,87.91,78.1043258971872,116.00226629613427,80.0,71.07662463627547,121.08453941443862,86.28,76.65613967022308,110.56705563280411,87.26,77.52682832201747,124.88213325067248,85.04,75.55445198836082,123.41465532237964
2003-04-01,67.8586,115.89359976089833,6586.1,5891.472265625,93.32729680841794,916.9199829,1.4582045454545456,1337.0568868828843,1196.039168344455,64.48697189994456,78.6,70.31015624999999,106.28897392290246,88.7,79.344921875,117.84482678597949,80.21,71.75035156249999,122.23228545570694,87.32,78.11046875,112.66474650223569,88.83,79.46121093749998,127.9980846287049,85.8,76.75078124999999,125.36880308722638
2003-05-01,67.8586,115.89359976089833,6859.8,6130.318829268292,97.11088487126415,963.5900269,1.3839571428571429,1333.5673005141614,1191.7538022155823,64.25591735553854,79.28,70.8492487804878,107.10392861751745,88.91,79.45518048780487,118.00858530789375,80.87,72.27016585365854,123.11782939294469,87.56,78.24874146341463,112.86418788895807,89.25,79.7590243902439,128.47780990696504,86.22,77.05123902439024,125.859586776201
2003-06-01,70.2072,119.90470090944024,6983.1,6240.506926829267,98.8563835891024,974.5,1.3525095238095237,1318.0205309523808,1177.8602988803716,63.50681984863191,80.12,71.59992195121951,108.23873310841951,89.02,79.55348292682926,118.15458625698687,82.31,73.55703414634146,125.31010927826485,87.85,78.50790243902438,113.23799572915676,89.75,80.20585365853658,129.19757354790045,86.99,77.73935609756097,126.98359375622505
2003-07-01,70.2072,119.90470090944024,7257.9,6479.762573099415,102.6464519634929,990.3099976,1.382090909090909,1368.6984448648,1221.9568961950845,65.8843808074868,80.69,72.0390253411306,108.90253263965319,89.31,79.73485380116959,118.42396227709729,83.52,74.56561403508772,127.0283032965719,88.3,78.83313840155945,113.70710861324022,90.05,80.39551656920078,129.5030872570889,87.31,77.94927875243665,127.32649257176847
2003-08-01,70.2072,119.90470090944024,7510.3,6685.553741496598,105.90640679101809,1008.01001,1.3962714285714286,1407.455576677,1252.8953432809833,67.55249237160716,81.55,72.59455782312924,109.74233986867607,90.14,80.24124392614188,119.17606405189645,83.83,74.62417881438289,127.12807293761989,88.83,79.07510204081632,114.05611141037981,90.83,80.85547133138968,130.2439937683468,87.83,78.18491739552962,127.71139724849661
2003-09-01,71.4171,121.97105162034072,7421.1,6593.334238603298,104.44555005945631,995.9699707,1.3633714285714287,1357.8770017675029,1206.4164244607493,65.04648352906312,81.67,72.56034917555772,109.69062611573351,90.53,80.43208535402522,119.45950594686651,84.72,75.27014548981572,128.2285272398905,89.11,79.17047526673133,114.19367556141833,90.45,80.36100872938894,129.44750117491776,87.77,77.9799418040737,127.37657922913053
2003-10-01,71.4171,121.97105162034072,7772.7,6925.86887159533,109.7132585358932,1050.709961,1.3220954545454544,1389.1388634837317,1237.7929950886169,66.73821744710584,83.14,74.08194552529183,111.99084735493852,90.89,80.98758754863813,120.2845500499601,85.75,76.40758754863813,130.16624795338694,89.32,79.58863813229571,114.79682407658404,90.92,81.01431906614786,130.4998696297485,88.17,78.5639299610895,128.33049650618997
2003-11-01,71.4171,121.97105162034072,7859.4,6982.745295829291,110.61424265099389,1058.199951,1.3130444444444445,1389.4635667719335,1234.4797547653648,66.5595771138473,84.49,75.06580019398642,113.47815599997946,91.05,80.894083414161,120.14567564853856,85.87,76.29187196896218,129.96911749397304,90.31,80.23662463627547,115.73146493044204,91.33,81.14285160038797,130.7069130160889,88.41,78.54855480116392,128.30538190324063
2003-12-01,73.3939,125.34716707228554,8220.9,7296.845348837208,115.58992742942335,1111.920044,1.3127545454545455,1459.6780919430182,1295.6057482750045,69.85531385068727,83.43,74.05220930232558,111.94589463692452,91.04,80.80682170542636,120.01607263541713,85.32,75.72976744186046,129.0115288617725,89.74,79.65294573643409,114.88957988812072,91.94,81.60565891472868,131.45241448893154,89.02,79.01387596899224,129.06546221658323
2004-01-01,73.3939,125.34716707228554,8521.4,7556.246272991288,119.69911880797896,1131.130005,1.295755,1465.6673596287749,1299.6624408712078,70.07403897974818,85.03,75.39930300096806,113.9823174617809,92.11,81.67740561471442,121.30908304576626,86.02,76.27717328170377,129.94407714089226,90.51,80.25862536302033,115.763198273504,91.93,81.51779283639884,131.31087763595175,88.78,78.72456921587609,128.5928931980988
2004-02-01,73.3939,125.34716707228554,8788.5,7778.034782608695,123.21248883375885,1144.939941,1.3298947368421052,1522.6496015362106,1347.5816763354287,72.65770552900128,85.78,75.91737198067634,114.76549052256438,91.73,81.18326570048309,120.57517555396271,87.97,77.85557487922705,132.63300660856396,90.77,80.33364251207729,115.8714012867118,91.93,81.36027053140096,131.05713680960207,89.67,79.36011594202898,129.63102898077258
2004-03-01,74.2536,126.81542205712822,8585.9,7569.474879692011,119.90867425494656,1126.209961,1.3285782608695653,1496.258071359361,1319.1264613716792,71.12348265709134,87.75,77.36188642925889,116.94918583410261,92.31,81.38205967276227,120.87042874314906,87.98,77.56465832531279,132.13740770922112,91.5,80.66794995187679,116.3535986612964,93.29,82.24604427333975,132.48396306916842,90.29,79.60119345524542,130.02481779687264
2004-04-01,74.2536,126.81542205712822,8244.0,7254.086455331411,114.91258027993428,1107.300049,1.3419727272727273,1485.9664666657545,1307.5362953562258,70.49857443507315,89.43,78.69152737752162,118.95922506050131,92.75,81.61287223823247,121.2132366526548,89.49,78.7443227665706,134.14705752397035,92.72,81.58647454370798,117.67845744080194,93.85,82.58078770413064,133.0231760697981,91.42,80.44257444764649,131.3991742039309
2004-05-01,74.2536,126.81542205712822,8417.3,7343.09219047619,116.32252745221838,1120.680054,1.37886,1545.2608992584398,1348.0561749721246,72.68328912280073,90.32,78.79344761904761,119.11329949969402,92.16,80.39862857142856,119.4098151959432,90.79,79.20346666666667,134.92924474730268,92.46,80.66034285714285,116.34262636253116,94.1,82.0910476190476,132.23429062346588,91.6,79.91009523809524,130.52939437780992
2004-06-01,76.8199,131.1983262883737,8545.6,7447.925404376784,117.98319901748513,1140.839966,1.357840909090909,1549.0791765606816,1350.101356545751,72.79355939668423,92.22,80.37442435775452,121.50328701096676,94.28,82.16981921979068,122.04042658516366,92.34,80.47901046622265,137.10223248078813,92.72,80.81019980970504,116.55877658979523,94.39,82.26568981921979,132.51560860054735,92.02,80.20011417697431,131.00312671835073
2004-07-01,76.8199,131.1983262883737,8458.1,7378.685333333334,116.88636135620787,1101.719971,1.3225047619047618,1457.0299079330762,1271.0851387301882,68.53323352042948,93.42,81.49782857142856,123.20155490767732,93.74,81.77699047619048,121.45698867695008,93.01,81.14015238095237,138.22853897947593,93.95,81.96019047619048,118.21749672030937,94.73,82.64064761904761,133.1195999018164,93.27,81.36697142857142,132.90913333644465
2004-08-01,76.8199,131.1983262883737,8377.0,7321.881679389313,115.9865300012564,1104.23999,1.3126772727272729,1449.5107385095912,1266.9387752622,68.30967359737342,92.9,81.19885496183207,122.74959177903561,94.43,82.53614503816794,122.58450176469321,93.61,81.81942748091602,139.38573676476324,93.62,81.8281679389313,118.02707044415304,95.31,83.30530534351145,134.19024700952232,93.81,81.99423664122138,133.93374165504963
2004-09-01,74.8714,127.87054352931129,8668.3,7562.059809523807,119.79121151842804,1114.579956,1.2880952380952382,1435.6851338000001,1252.464364343619,67.52925523409624,92.93,81.07036190476191,122.55534679480257,95.09,82.95470476190476,123.2061558917344,92.5,80.69523809523808,137.4705930072199,94.17,82.15211428571429,118.4943232160887,96.38,84.08007619047618,135.43826705940108,94.49,82.43127619047618,134.6476252702976
2004-10-01,74.8714,127.87054352931129,8871.0,7724.178707224334,122.35935031324685,1130.199951,1.2469350000000001,1409.2858759001851,1227.0968273047238,66.16151102345938,92.4,80.45475285171104,121.62472086426459,95.29,82.97114068441064,123.23056688609928,93.76,81.63893536121672,139.0782544484101,94.73,82.483536121673,118.97235846195441,96.41,83.94634980988592,135.22285729685234,94.52,82.30068441064637,134.43430972010188
2004-11-01,74.8714,127.87054352931129,9030.1,7832.927651515151,124.08205128574383,1173.819946,1.1967700000000001,1404.7924967744202,1218.5510672778114,65.70074836509096,93.79,81.3557196969697,122.98672667720285,95.48,82.82166666666667,123.0085647804347,93.61,81.19958333333334,138.32978421351504,95.64,82.96045454545455,119.6602546451097,96.31,83.54162878787879,134.57092266088725,94.34,81.83280303030303,133.67004741963905
2004-12-01,77.3993,132.18786559070918,9246.7,8036.031499051233,127.29943604244195,1211.920044,1.2188826086956523,1477.1882647612697,1283.780313587593,69.2177206224928,93.12,80.92781783681214,122.33986067545295,96.09,83.50895635673623,124.0293425764685,93.95,81.64914611005692,139.09564925052285,95.97,83.40466793168879,120.3009778331008,96.15,83.56110056925996,134.60228828811208,95.21,82.74417457305502,135.15873010953123
2005-01-01,77.3993,132.18786559070918,9204.1,8006.605508072174,126.83329649868003,1181.27002,1.2248350000000001,1446.8608649467,1258.617808443663,67.86103113848965,94.81,82.47479582146248,124.67845173312544,96.74,84.15369420702753,124.98692144219147,95.51,83.08372269705603,141.5395616644907,96.9,84.2928774928775,121.58211090852085,97.68,84.97139601139601,136.87402708021267,95.81,83.34469135802469,136.13964612548952
2005-02-01,77.3993,132.18786559070918,9668.3,8378.583538315987,132.72583107570432,1203.599976,1.2400526315789473,1492.5273176071578,1293.429539194093,69.73797895266432,93.51,81.03610217596972,122.50355582157175,95.97,83.16794701986754,123.5228679932683,94.87,82.21468306527909,140.05908529008363,95.64,82.881967833491,119.54704721403577,96.31,83.46259224219489,134.44360863755622,95.83,83.04662251655628,135.65276464644933
2005-03-01,79.9412,136.52909781819733,9612.4,8283.12173095014,131.2136127322721,1180.589966,1.2160260869565216,1435.6281966551128,1237.0982390743964,66.70075821269936,95.5,82.29350893697084,124.40439748597254,97.65,84.14619002822202,124.97577607043225,96.7,83.32756349952963,141.95496337228215,97.59,84.09448730009407,121.29595745001309,98.01,84.45640639698965,136.04446906731582,97.59,84.09448730009407,137.36440264634774
2005-04-01,79.9412,136.52909781819733,9369.3,8050.918198874296,127.53525747895982,1156.849976,1.2359,1429.7508853384,1228.5664268011017,66.24074757685611,96.69,83.08446529080675,125.60009870114396,96.5,82.92120075046904,123.15639499549835,97.93,84.14998123827392,143.35601573811573,98.17,84.35621013133208,121.673460451943,99.49,85.49046904315196,137.71016276280923,97.68,83.93515947467168,137.10414811282533
2005-05-01,79.9412,136.52909781819733,9607.3,8247.69147141518,130.65235907638856,1191.5,1.2555285714285713,1495.9622928571428,1284.2562889007897,69.24338383441729,98.54,84.59478912839738,127.88327910566497,99.44,85.36742268041236,126.78957772228183,99.06,85.04119962511714,144.87427534091506,99.45,85.37600749765699,123.14439275588775,99.77,85.65072164948452,137.9683016261027,98.73,84.75790065604498,138.44805726240605
2005-06-01,81.2524,138.7684556594509,9902.8,8485.46753975678,134.4189893350988,1191.329956,1.2401681818181818,1477.4495054780546,1265.9904088100072,68.25854042182863,100.0,85.68755846585593,129.53523577604827,100.0,85.68755846585593,127.26505044683788,100.0,85.68755846585593,145.97539772718216,100.0,85.68755846585593,123.59376671838444,100.0,85.68755846585593,138.02763928134013,100.0,85.68755846585593,139.96660971227692
2005-07-01,81.2524,138.7684556594509,10422.9,8914.450420168067,141.2145424330012,1234.180054,1.222855,1509.2232499341699,1290.8015844441638,69.59628723503639,102.04,87.27230625583567,131.93092404510304,100.54,85.98939309056956,127.71334188410748,99.31,84.93740429505135,144.69745195068373,101.3,86.63940242763772,124.96668459200595,100.12,85.63017740429505,137.93520844764024,100.57,86.01505135387488,140.50155399195506
2005-08-01,81.2524,138.7684556594509,10668.9,9090.895255813954,144.00961958930336,1220.329956,1.2042826086956522,1469.6221428811305,1252.2547747712701,67.51795477068308,103.62,88.29387906976744,133.4752518061488,101.17,86.20625116279069,128.03542427267294,100.26,85.4308465116279,145.5380690146983,102.49,87.33101395348837,125.96424917566476,100.77,85.86541395348837,138.31413330136658,101.87,86.80271627906977,141.78816772144685
2005-09-01,81.9448,139.95098415951497,11011.8,9305.174169741696,147.40402949200336,1228.810059,1.1776809523809524,1447.1462005784142,1222.8652396031619,65.93335605627676,103.02,87.05380073800737,131.60060580197637,101.07,85.40601476014758,126.84689552970086,98.86,83.53852398523983,142.31435091182254,103.45,87.4171586715867,126.08850233893942,100.81,85.18630996309962,137.22021579107545,102.33,86.47073800738006,141.2458967778178
2005-10-01,81.9448,139.95098415951497,10383.3,8814.73846153846,139.63499709377066,1207.01001,1.177415,1421.15169092415,1206.464271442559,65.04906329990435,104.57,88.77304911955513,134.1996207400682,101.37,86.05645968489341,127.8129506681916,100.64,85.4367377201112,145.5481051449935,104.84,89.00226135310471,128.3748180486149,101.1,85.82724745134382,138.25265375538635,103.34,87.72886005560704,143.30098016270344
2005-11-01,81.9448,139.95098415951497,10824.1,9206.012627669452,145.83320334673678,1249.47998,1.181545,1476.3168229691003,1255.6232217638772,67.69957168784423,106.24,90.35825441039924,136.596000620407,102.14,86.87116063138346,129.02296247049378,101.38,86.22477251624882,146.89058350297924,105.29,89.55026926648097,129.16525207915905,102.08,86.82012999071493,139.85201351597124,103.3,87.85775301764158,143.51152077367132
2005-12-01,82.9798,141.71862858118783,11272.3,9596.12156133829,152.0129510564147,1248.290039,1.1614809523809524,1449.8651033453762,1234.271779427848,66.54836368530643,105.73,90.00806691449814,136.06661665079082,102.3,87.08810408921933,129.34517167565622,100.52,85.57278810408921,145.7798775197431,106.05,90.28048327137546,130.21849599217578,101.9,86.74758364312268,139.73515406430846,104.41,88.88434944237918,145.18841790653246
2006-01-01,82.9798,141.71862858118783,11945.6,10112.910905730128,160.19945357343337,1280.079956,1.157165,1481.26372228474,1254.0088443741422,67.61252912926994,107.72,91.1936414048059,137.8588683368192,102.2,86.52051756007393,128.50217965256786,99.4,84.15009242144178,143.35620514726025,108.37,91.74391866913123,132.32932160555492,101.28,85.74166358595194,138.11479314747416,105.66,89.44968576709796,146.11186828993462
2006-02-01,82.9798,141.71862858118783,11688.3,9913.409999999998,157.0391433142712,1280.660034,1.1488947368421052,1471.3435727466315,1247.9173265147356,67.28409210862345,108.04,91.63392592592592,138.5244534027603,102.14,86.62985185185185,128.66456535252019,101.81,86.34996296296296,147.10385513281594,111.06,94.19533333333332,135.86518582624163,100.71,85.41699999999999,137.59181701030926,106.66,90.46348148148148,147.767856062531
2006-03-01,85.6578,146.2923017804534,12110.6,10214.833885819522,161.8140238854931,1294.869995,1.1573086956521739,1498.564304952587,1263.982415595368,68.15027523667841,111.06,93.67491712707182,141.6098520439483,102.95,86.83443830570903,128.96842166301653,102.95,86.83443830570903,147.929196432213,114.23,96.34869244935544,138.9711415683765,101.82,85.88132596685082,138.33976476619014,108.73,91.70965009208103,149.80341406743062
2006-04-01,85.6578,146.2923017804534,12204.2,10237.222710622711,162.16868710096648,1310.609985,1.1441050000000001,1499.4754368884253,1257.801740100547,67.81703109425715,113.34,95.07274725274725,143.72297392705553,103.64,86.93611721611721,129.11943742182862,103.11,86.49153846153845,147.34503996854932,120.65,101.20457875457876,145.9751604710497,102.93,86.34054945054946,139.07949331596242,109.85,92.14523809523808,150.51492665017656
2006-05-01,85.6578,146.2923017804534,11744.5,9806.711030082042,155.34891615445125,1270.089966,1.109990909090909,1409.7883159875817,1177.1796695028484,63.470122281608774,113.29,94.59766636280766,143.00478664067674,104.39,87.16612579762989,129.46105123664026,105.23,87.86752962625341,149.68914757453732,124.41,103.8829170464904,149.83833412157855,103.71,86.59832269826799,139.49472084128223,112.7,94.10501367365542,153.71612818303728
2006-06-01,88.764,151.59728448827974,11612.9,9714.535525114154,153.88875639764527,1270.199951,1.1137272727272727,1414.6563272455455,1183.4020052574608,63.8056126247178,117.91,98.63521461187213,149.10841211167366,105.56,88.30407305936073,131.15115559091151,105.9,88.58849315068493,150.91736482229118,131.47,109.97855707762557,158.63054533048546,104.22,87.18312328767122,140.43673209998587,115.96,97.00398173515981,158.4514566075789
2006-07-01,88.764,151.59728448827974,11831.0,9887.952554744525,156.63586982978003,1276.660034,1.129445,1441.91729210113,1205.1060579969298,64.97583236013199,127.1,106.22591240875911,160.58338988474543,107.22,89.61087591240876,133.09204799110168,105.98,88.57452554744526,150.8935699275047,141.31,118.10215328467154,170.34783396029357,106.28,88.82525547445255,143.08191925652795,123.72,103.40102189781022,168.9007218193568
2006-08-01,88.764,151.59728448827974,12073.8,10072.496174863387,159.55924049714682,1303.819946,1.118213043478261,1457.948469964322,1216.2848802252447,65.5785621151363,127.41,106.29103825136612,160.68184164983538,106.55,88.8887067395264,132.01946641842625,109.25,91.14116575591984,155.26604047005083,148.87,124.19391621129326,179.13445292267886,105.98,88.41318761384335,142.4181501511652,129.66,108.16808743169399,176.68749988842535
2006-09-01,90.9982,155.41300542248408,11761.3,9865.70586080586,156.28345812102364,1335.849976,1.11612,1490.9688752131199,1250.666199354595,67.4323033798529,129.11,108.30106227106226,163.72042671362397,105.57,88.55505494505493,131.52391941935977,107.66,90.30820512820512,153.84702747564756,149.63,125.51380952380951,181.03823672841412,105.55,88.53827838827837,142.61964946565462,136.97,114.89424908424908,187.67436962471265
2006-10-01,90.9982,155.41300542248408,12344.6,10373.994128440367,164.33529438180759,1377.939941,1.1285380952380952,1555.0577163686335,1306.8191451318057,70.45990776963758,129.18,108.55860550458716,164.10975888826476,102.18,85.86869724770642,127.53408175806686,108.75,91.38990825688073,155.68979260115967,151.79,127.55930275229358,183.98860919124994,104.16,87.53262385321099,140.99971625839402,142.33,119.60943119266055,195.37639855057262
2006-11-01,90.9982,155.41300542248408,12752.4,10697.06813186813,169.4531362470596,1400.630005,1.1358809523809523,1590.948944012738,1334.532264391637,71.95411898802291,130.09,109.12311355311354,164.96313462299855,106.35,89.20934065934064,132.49567898312884,110.57,92.74919413919413,158.0054414637038,155.13,130.1273626373626,187.69271980003262,106.44,89.28483516483516,143.82222159284015,146.77,123.1147619047619,201.10219193851995
2006-12-01,91.8116,156.80218607232825,12908.4,10808.130164533819,171.21247904278388,1418.300049,1.153235,1635.6332570085149,1369.5064565080434,73.83982624906173,127.07,106.39499085923215,160.83898844933054,104.6,87.58098720292503,130.07721253961836,108.5,90.84643510054843,154.7639439532341,153.14,128.2232541133455,184.9462773883535,104.92,87.84892138939671,141.5092161556004,148.51,124.34658135283361,203.1143112591206
2007-01-01,91.8116,156.80218607232825,13034.1,10913.37806215722,172.87971964701669,1438.23999,1.1762619047619047,1691.746910142143,1416.4901002652678,76.37304840007457,127.93,107.11506398537476,161.9275343694252,104.03,87.10372943327238,129.36837878103725,110.27,92.3284460694698,157.28866451357717,141.8,118.72833638025594,171.251026078546,99.01,82.90051188299816,133.5381956878192,152.85,127.98043875685555,209.05004697297542
