date,canada_house_index_2010,canada_house_index_1990,tsx_cad,tsx_index_1990,sp500_usd,usd_cad,sp500_cad,sp500_index_1990
2010-01-01,97.6107,139.95228379670718,11094.3,300.2525040663168,1073.869995,1.0438105263157895,1120.9168046756843,290.62313361559643
2010-02-01,97.6107,139.95228379670718,11629.6,314.73968806410846,1104.48999,1.0572105263157894,1167.678443638421,302.7471503059196
2010-03-01,100.2438,143.72757030182507,12037.7,325.784372894108,1169.430054,1.0229,1196.2100022365998,310.14460472194014
2010-04-01,100.2438,143.72757030182507,12210.7,330.4663882716868,1186.689941,1.005209090909091,1192.8715167835728,309.2790265632029
2010-05-01,100.2438,143.72757030182507,11763.0,318.34998200265767,1089.410034,1.0402799999999999,1133.29147016952,293.83154662917764
2010-06-01,101.3371,145.29512213656184,11294.4,305.66794497414065,1030.709961,1.0376227272727272,1069.4880807599864,277.28906917844495
2010-07-01,101.3371,145.29512213656184,11713.4,317.0076238366004,1101.599976,1.0422285714285715,1148.1189692722287,297.6759124509198
2010-08-01,101.3371,145.29512213656184,11913.9,322.4338902135053,1049.329956,1.0403954545454546,1091.718116540782,283.05271071905946
2010-09-01,99.7146,142.9688138480222,12368.7,334.74244855872416,1141.199951,1.032957142857143,1178.8106408136716,305.6334251959049
2010-10-01,99.7146,142.9688138480222,12676.2,343.06452791482525,1183.26001,1.0179,1204.440364179,312.2785129375306
2010-11-01,99.7146,142.9688138480222,12952.9,350.5530461516811,1180.550049,1.0129,1195.7791446320998,310.03289510474144
2010-12-01,98.7219,141.5455002960756,13443.2,363.82236487784814,1257.640015,1.0080619047619048,1267.7789890256904,328.7004896222086
2011-01-01,98.7219,141.5455002960756,13552.0,366.76689246790926,1286.119995,0.9939450000000001,1278.332538430275,331.43673693863167
2011-02-01,98.7219,141.5455002960756,14136.5,382.58560916267703,1327.219971,0.9876368421052631,1310.811340937479,339.85760396582975
2011-03-01,100.5969,144.23383807173778,14116.1,382.0335102395406,1325.829956,0.9765608695652174,1294.753654726974,335.694284203251
2011-04-01,100.5969,144.23383807173778,13944.8,377.39750310555644,1363.609985,0.957952380952381,1306.2734318211906,338.6810479877792
2011-05-01,100.5969,144.23383807173778,13802.9,373.5571679490337,1345.199951,0.9680428571428572,1302.2112039944716,337.6278231850668
2011-06-01,102.5685,147.060679009602,13300.9,359.97120425224426,1320.640015,0.9766454545454546,1289.7970677405908,334.40917648070445
2011-07-01,102.5685,147.060679009602,12945.6,350.3554813409509,1292.280029,0.955315,1234.5344959041352,320.0810999171502
2011-08-01,102.5685,147.060679009602,12768.7,345.5679176398313,1218.890015,0.9817086956521739,1196.5949267691087,310.24440514724967
2011-09-01,103.7585,148.7668773845556,11623.8,314.58271876243236,1131.420044,1.0025,1134.2485941099999,294.07970274360156
2011-10-01,103.7585,148.7668773845556,12252.1,331.58682432158145,1253.300049,1.0198,1278.1153899701999,331.3804362696939
2011-11-01,103.7585,148.7668773845556,12204.1,330.28776803184854,1246.959961,1.024755,1277.828454834555,331.3060418205094
2011-12-01,103.6796,148.65375213095572,11955.1,323.5489135288594,1257.599976,1.0235238095238095,1287.1835182925713,333.731554441964
2012-01-01,103.6796,148.65375213095572,12452.2,337.0022652294053,1312.410034,1.012985,1329.45167829149,344.69053468011407
2012-02-01,103.6796,148.65375213095572,12644.0,342.19307765379614,1365.680054,0.996745,1361.2347654242299,352.93102169927954
2012-03-01,105.5386,151.3191494242656,12392.2,335.3784448672392,1408.469971,0.9937727272727273,1399.699044362409,362.9037593999266
2012-04-01,105.5386,151.3191494242656,12292.7,332.6856094333138,1397.910034,0.9928238095238096,1387.8783653274381,359.83897995485313
2012-05-01,105.5386,151.3191494242656,11513.2,311.5894765615063,1310.329956,1.009731818181818,1323.0818488899815,343.03901177177585
2012-06-01,106.9303,153.31454125487306,11596.6,313.84658686491713,1362.160034,1.028,1400.300514952,363.05970430751955
2012-07-01,106.9303,153.31454125487306,11664.7,315.6896229759756,1379.319946,1.0142,1398.9062892332001,362.6982196320513
2012-08-01,106.9303,153.31454125487306,11949.3,323.39194422718333,1406.579956,0.9923826086956522,1395.8654860742956,361.9098223673634
2012-09-01,106.0767,152.09066652137696,12317.5,333.3567885163424,1440.670044,0.9783000000000001,1409.4075040452,365.4208980170158
2012-10-01,106.0767,152.09066652137696,12422.9,336.2092996192141,1412.160034,0.9871545454545455,1394.0201964723456,361.43138913814425
2012-11-01,106.0767,152.09066652137696,12239.4,331.2431156782563,1416.180054,0.9969699999999999,1411.8890284363797,366.06428956195464
2012-12-01,104.7044,150.12309002562165,12433.5,336.4961745498635,1426.189941,0.9898199999999999,1411.67132740062,366.0078456252236
2013-01-01,104.7044,150.12309002562165,12685.2,343.30810096915013,1498.109985,0.9920571428571427,1486.210711404857,385.33387345059407
2013-02-01,104.7044,150.12309002562165,12821.8,347.0049986603482,1514.680054,1.0097842105263157,1529.5000025283473,396.5576051190176
2013-03-01,105.4775,151.2315454572827,12749.9,345.0591205930192,1569.189941,1.0244238095238094,1607.5155372256618,416.7849039424926
2013-04-01,105.4775,151.2315454572827,12456.5,337.11863902202714,1597.569946,1.0186727272727272,1627.4009339007634,421.94064455660475
2013-05-01,105.4775,151.2315454572827,12650.4,342.3662851590938,1630.73999,1.0195590909090908,1662.6357817135,431.0760789091737
2013-06-01,107.0699,153.51469696339703,12129.1,328.257992579141,1606.280029,1.0314,1656.7172219106,429.5415578909901
2013-07-01,107.0699,153.51469696339703,12486.6,337.9332555703804,1685.72998,1.0402136363636363,1753.519312423,454.63969788488015
