date,house_price_at_purchase,down_payment,initial_loan_amount,mortgage_type,mortgage_term_years,mortgage_rate,mortgage_payment,mortgage_interest,mortgage_principal,mortgage_balance,house_price,owner_networth,year,rent,maintenance_cost,property_tax,structure_value,depreciation_cost,home_insurance_cost,owner_monthly_cost,purchase_cost,sale_cost,owner_monthly_unrecoverable_cost,scenario_id,city,portfolio_name,start_date,end_date,down_payment_pct,property_tax_rate,structure_ratio,sp500_return,tsx_return,rent_growth_mode,rent_control_rate,annual_move_probability,move_cost_multiplier,portfolio_return,portfolio_return_net,monthly_investment_cost,owner_total_cash_outflow,month_number,monthly_move_probability,random_move,renter_moves,actual_renter_rent,move_cost,renter_total_cash_outflow,monthly_savings_difference,renter_monthly_investment,renter_portfolio_value,renter_networth,wealth_difference,wealth_ratio,investment_fee,tax_drag
2017-10-01,187700,37540.0,150160.0,5-year fixed,5,0.0395999999999999,823.5373208922255,316.1333227145567,507.4039981776688,95290.57258199104,314700,219409.42741800897,2017,765.0,255.0,209.8,157350.0,131.125,78.675,990.7333227145566,0.0,0.0,990.7333227145566,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,0.02218813533034969,0.024988966990514783,controlled,0.025,0.1,1.2,0.024988966990514783,0.024822300323848117,0.00016666666666666666,1419.4623208922255,153,0.008333333333333333,0.489452760277563,False,774.2537438601946,0.0,774.2537438601946,645.2085770320309,645.2085770320309,200094.26529636435,200094.26529636435,-19315.162121644622,0.9119674922406764,0.001,0.001
2017-11-01,187700,37540.0,150160.0,5-year fixed,5,0.0395999999999999,823.5373208922255,314.4588895205704,509.0784313716551,94781.49415061936,315600,220818.50584938063,2017,765.0,255.0,210.4,157800.0,131.5,78.9,990.2588895205704,0.0,0.0,990.2588895205704,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,0.02808262766445857,0.002614566693290632,controlled,0.025,0.1,1.2,0.002614566693290632,0.0024479000266239654,0.00016666666666666666,1420.4373208922257,154,0.008333333333333333,0.9856504541106007,False,775.8667724932368,0.0,775.8667724932368,644.5705483989889,644.5705483989889,201228.64660210963,201228.64660210963,-19589.859247271,0.911285246805206,0.001,0.001
2017-12-01,187700,37540.0,150160.0,5-year fixed,5,0.0395999999999999,823.5373208922255,312.7789306970439,510.7583901951816,94270.73576042418,317700,223429.26423957583,2017,765.0,255.0,211.8,158850.0,132.375,79.425,991.378930697044,0.0,0.0,991.378930697044,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,0.009831630482604048,0.008812820911778374,controlled,0.025,0.1,1.2,0.008812820911778374,0.008646154245111707,0.00016666666666666666,1422.7123208922255,155,0.008333333333333333,0.2420552715115004,False,777.4831616025978,0.0,777.4831616025978,645.2291592896278,645.2291592896278,203613.72967845618,203613.72967845618,-19815.534561119654,0.9113118210877152,0.001,0.001
2018-01-01,187700,37540.0,150160.0,5-year fixed,5,0.0395999999999999,823.5373208922255,311.09342800939976,512.4438928828257,93758.29186754135,317700,223941.70813245865,2018,795.0,265.0,211.8,158850.0,132.375,79.425,999.6934280093996,0.0,0.0,999.6934280093996,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,0.05617870444413309,-0.01587996865958008,controlled,0.025,0.1,1.2,-0.01587996865958008,-0.016046635326246745,0.00016666666666666666,1432.7123208922255,156,0.008333333333333333,0.6721355474058786,False,779.1029181892699,0.0,779.1029181892699,653.6094027029557,653.6094027029557,201000.02381359195,201000.02381359195,-22941.684318866697,0.8975551070401901,0.001,0.001
2018-02-01,187700,37540.0,150160.0,5-year fixed,5,0.0395999999999999,823.5373208922255,309.40236316288645,514.134957729339,93244.156909812,319500,226255.843090188,2018,795.0,265.0,213.0,159750.0,133.125,79.875,1000.4023631628864,0.0,0.0,1000.4023631628864,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,-0.03894737206189691,-0.03190882476475865,controlled,0.025,0.1,1.2,-0.03190882476475865,-0.03207549143142532,0.00016666666666666666,1434.6623208922256,157,0.008333333333333333,0.7616196153287176,False,780.7260492688309,0.0,780.7260492688309,653.9362716233946,653.9362716233946,195206.7855436662,195206.7855436662,-31049.0575465218,0.8627701405521478,0.001,0.001
2018-03-01,187700,37540.0,150160.0,5-year fixed,5,0.0395999999999999,823.5373208922255,307.7057178023796,515.8316030898459,92728.32530672217,320600,227871.67469327783,2018,795.0,265.0,213.73333333333335,160300.0,133.58333333333334,80.15,1000.1723844690464,0.0,0.0,1000.1723844690464,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,-0.026884498624825115,-0.004882565872548317,controlled,0.025,0.1,1.2,-0.004882565872548317,-0.005049232539214983,0.00016666666666666666,1435.8539875588922,158,0.008333333333333333,0.23763754399239967,False,782.3525618714744,0.0,782.3525618714744,653.5014256874177,653.5014256874177,194874.642515911,194874.642515911,-32997.03217736684,0.8551946738365712,0.001,0.001
2018-04-01,187700,37540.0,150160.0,5-year fixed,5,0.0395999999999999,823.5373208922255,306.0034735121831,517.5338473800423,92210.79145934212,321200,228989.20854065788,2018,795.0,265.0,214.13333333333333,160600.0,133.83333333333334,80.3,999.2701401788496,0.0,0.0,999.2701401788496,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,0.002718775131643536,0.015656621527529335,controlled,0.025,0.1,1.2,0.015656621527529335,0.015489954860862668,0.00016666666666666666,1436.503987558892,159,0.008333333333333333,0.7282163486118596,False,783.9824630420401,0.0,783.9824630420401,652.521524516852,652.521524516852,198545.76345652607,198545.76345652607,-30443.445084131818,0.8670529267376962,0.001,0.001
2018-05-01,187700,37540.0,150160.0,5-year fixed,5,0.0395999999999999,823.5373208922255,304.295611815829,519.2417090763965,91691.54975026574,323100,231408.45024973428,2018,795.0,265.0,215.4,161550.0,134.625,80.775,1000.095611815829,0.0,0.0,1000.095611815829,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,0.021608341965291933,0.02906220567789397,controlled,0.025,0.1,1.2,0.02906220567789397,0.028895539011227305,0.00016666666666666666,1438.5623208922257,160,0.008333333333333333,0.3677831327192532,False,785.6157598400445,0.0,785.6157598400445,652.9465610521812,652.9465610521812,204935.7968710502,204935.7968710502,-26472.653378684074,0.8856020454304284,0.001,0.001
2018-06-01,187700,37540.0,150160.0,5-year fixed,5,0.0395999999999999,823.5373208922255,302.5821141758769,520.9552067163486,91170.5945435494,323400,232229.4054564506,2018,795.0,265.0,215.6,161700.0,134.75,80.85000000000001,998.7821141758768,0.0,0.0,998.7821141758768,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,0.004842436024186547,0.013460760202969935,controlled,0.025,0.1,1.2,0.013460760202969935,0.013294093536303267,0.00016666666666666666,1438.8873208922255,161,0.008333333333333333,0.6323058305935795,False,787.2524593397113,0.0,787.2524593397113,651.6348615525142,651.6348615525142,208311.8673851433,208311.8673851433,-23917.538071307295,0.8970090026958601,0.001,0.001
2018-07-01,187700,37540.0,150160.0,5-year fixed,5,0.0395999999999999,823.5373208922255,300.86296199371293,522.6743588985125,90647.92018465088,326400,235752.07981534913,2018,795.0,265.0,217.6,163200.0,136.0,81.60000000000001,1001.062961993713,0.0,0.0,1001.062961993713,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,0.03602155622136727,0.009602093661881028,controlled,0.025,0.1,1.2,0.009602093661881028,0.00943542699521436,0.00016666666666666666,1442.1373208922255,162,0.008333333333333333,0.6335297107608947,False,788.8925686300024,0.0,788.8925686300024,653.2447522622231,653.2447522622231,210930.62355435482,210930.62355435482,-24821.45626099431,0.8947137336797388,0.001,0.001
2018-08-01,187700,37540.0,150160.0,5-year fixed,5,0.0395999999999999,823.5373208922255,299.13813660934784,524.3991842828776,90123.521000368,330000,239876.478999632,2018,795.0,265.0,220.0,165000.0,137.5,82.5,1004.1381366093478,0.0,0.0,1004.1381366093478,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,0.030263211466054596,-0.010411342339053165,controlled,0.025,0.1,1.2,-0.010411342339053165,-0.010578009005719832,0.00016666666666666666,1446.0373208922256,163,0.008333333333333333,0.5357746840747585,False,790.5360948146483,0.0,790.5360948146483,655.5012260775773,655.5012260775773,209354.89874489236,209354.89874489236,-30521.580254739645,0.8727612628715196,0.001,0.001
2018-09-01,187700,37540.0,150160.0,5-year fixed,5,0.0395999999999999,823.5373208922255,297.40761930121437,526.1297015910111,89597.39129877699,331900,242302.608701223,2018,795.0,265.0,221.26666666666668,165950.0,138.29166666666666,82.97500000000001,1004.9409526345476,0.0,0.0,1004.9409526345476,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,0.004294287102661443,-0.011670735231723683,controlled,0.025,0.1,1.2,-0.011670735231723683,-0.01183740189839035,0.00016666666666666666,1448.095654225559,164,0.008333333333333333,0.0902897700544083,False,792.1830450121789,0.0,792.1830450121789,655.91260921338,655.91260921338,207532.59327826565,207532.59327826565,-34770.01542295737,0.8565016876651487,0.001,0.001
2018-10-01,187700,37540.0,150160.0,5-year fixed,5,0.0395999999999999,823.5373208922255,295.67139128596403,527.8659296062615,89069.52536917073,331200,242130.47463082927,2018,795.0,265.0,220.8,165600.0,138.0,82.8,1002.271391285964,0.0,0.0,1002.271391285964,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,-0.06940335602442949,-0.06506523321574564,controlled,0.025,0.1,1.2,-0.06506523321574564,-0.0652318998824123,0.00016666666666666666,1447.3373208922255,165,0.008333333333333333,0.835302495589238,False,793.8334263559544,0.0,793.8334263559544,653.5038945362711,653.5038945362711,194648.3518257367,194648.3518257367,-47482.12280509257,0.8038986093035688,0.001,0.001
2018-11-01,187700,37540.0,150160.0,5-year fixed,5,0.0395999999999999,823.5373208922255,293.9294337182634,529.6078871739621,88539.91748199677,333600,245060.08251800324,2018,795.0,265.0,222.4,166800.0,139.0,83.4,1003.7294337182634,0.0,0.0,1003.7294337182634,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,0.01785935678884898,0.011346016915879664,controlled,0.025,0.1,1.2,0.011346016915879664,0.011179350249212997,0.00016666666666666666,1449.9373208922257,166,0.008333333333333333,0.32078006497173583,False,795.4872459941961,0.0,795.4872459941961,654.4500748980296,654.4500748980296,197478.84400112668,197478.84400112668,-47581.23851687656,0.8058384783520138,0.001,0.001
2018-12-01,187700,37540.0,150160.0,5-year fixed,5,0.0395999999999999,823.5373208922255,292.1817276905893,531.3555932016361,88008.56188879514,333500,245491.4381112049,2018,795.0,265.0,222.33333333333337,166750.0,138.95833333333334,83.375,1001.848394357256,0.0,0.0,1001.848394357256,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,-0.09177689459656391,-0.057567542670649674,controlled,0.025,0.1,1.2,-0.057567542670649674,-0.05773420933731634,0.00016666666666666666,1449.8289875588923,167,0.008333333333333333,0.18651851039985423,False,797.1445110900174,0.0,797.1445110900174,652.6844764688749,652.6844764688749,186730.2435583433,186730.2435583433,-58761.19455286159,0.7606385175590383,0.001,0.001
2019-01-01,187700,37540.0,150160.0,5-year fixed,5,0.0395999999999999,823.5373208922255,290.42825423302395,533.1090666592015,87475.45282213594,335800,248324.5471778641,2019,835.0,278.3333333333333,223.86666666666667,167900.0,139.91666666666666,83.95,1016.4949208996908,0.0,0.0,1016.4949208996908,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,0.07868440165503676,0.08501769892968603,controlled,0.025,0.1,1.2,0.08501769892968603,0.08485103226301936,0.00016666666666666666,1465.6539875588921,168,0.008333333333333333,0.040775141554763916,False,798.8052288214551,0.0,798.8052288214551,666.848758737437,666.848758737437,203241.3462377312,203241.3462377312,-45083.2009401329,0.8184504856548002,0.001,0.001
2019-02-01,187700,37540.0,150160.0,5-year fixed,5,0.0395999999999999,823.5373208922255,288.66899431304853,534.8683265791769,86940.58449555676,335900,248959.41550444323,2019,835.0,278.3333333333333,223.93333333333337,167950.0,139.95833333333334,83.97500000000001,1014.8689943130488,0.0,0.0,1014.8689943130488,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,0.029728889126352298,0.029496930620439343,controlled,0.025,0.1,1.2,0.029496930620439343,0.029330263953772678,0.00016666666666666666,1465.7623208922255,169,0.008333333333333333,0.5908929431882418,False,800.4694063814999,0.0,800.4694063814999,665.2929145107256,665.2929145107256,209867.76148371468,209867.76148371468,-39091.65402072854,0.8429798128280436,0.001,0.001
2019-03-01,187700,37540.0,150160.0,5-year fixed,5,0.0395999999999999,823.5373208922255,286.90392883533724,536.6333920568882,86403.95110349987,336400,249996.04889650017,2019,835.0,278.3333333333333,224.26666666666668,168200.0,140.16666666666666,84.10000000000001,1013.770595502004,0.0,0.0,1013.770595502004,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,0.017924256211817147,0.006444152759547572,controlled,0.025,0.1,1.2,0.006444152759547572,0.006277486092880906,0.00016666666666666666,1466.3039875588922,170,0.008333333333333333,0.6775643618422824,False,802.1370509781281,0.0,802.1370509781281,664.1669365807642,664.1669365807642,211849.37037435352,211849.37037435352,-38146.678522146656,0.8474108743296995,0.001,0.001
2019-04-01,187700,37540.0,150160.0,5-year fixed,5,0.0395999999999999,823.5373208922255,285.13303864154955,538.4042822506759,85865.5468212492,337800,251934.4531787508,2019,835.0,278.3333333333333,225.2,168900.0,140.75,84.45,1013.8663719748828,0.0,0.0,1013.8663719748828,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,0.039313498395682656,0.029722831183510268,controlled,0.025,0.1,1.2,0.029722831183510268,0.029556164516843602,0.00016666666666666666,1467.8206542255589,171,0.008333333333333333,0.016587828927856152,False,803.8081698343326,0.0,803.8081698343326,664.0124843912263,664.0124843912263,218774.83770231885,218774.83770231885,-33159.615476431936,0.868379989088254,0.001,0.001
2019-05-01,187700,37540.0,150160.0,5-year fixed,5,0.0395999999999999,823.5373208922255,283.3563045101223,540.1810163821032,85325.36580486709,339100,253774.6341951329,2019,835.0,278.3333333333333,226.0666666666667,169550.0,141.29166666666666,84.775,1013.8229711767888,0.0,0.0,1013.8229711767888,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,-0.06577773118928687,-0.0327609811407239,controlled,0.025,0.1,1.2,-0.0327609811407239,-0.03292764780739057,0.00016666666666666666,1469.2289875588922,172,0.008333333333333333,0.512093058299281,False,805.4827701881542,0.0,805.4827701881542,663.746217370738,663.746217370738,212234.8431147086,212234.8431147086,-41539.7910804243,0.8363122807282487,0.001,0.001
2019-06-01,187700,37540.0,150160.0,5-year fixed,5,0.0395999999999999,823.5373208922255,281.57370715606135,541.9636137361641,84783.40219113092,343400,258616.5978088691,2019,835.0,278.3333333333333,228.93333333333337,171700.0,143.08333333333334,85.85000000000001,1017.7737071560614,0.0,0.0,1017.7737071560614,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,0.06893016392561213,0.021493374902572082,controlled,0.025,0.1,1.2,0.021493374902572082,0.021326708235905417,0.00016666666666666666,1473.8873208922255,173,0.008333333333333333,0.22649577519793795,False,807.1608592927129,0.0,807.1608592927129,666.7264615995126,666.7264615995126,217427.8401529087,217427.8401529087,-41188.75765596039,0.84073428385907,0.001,0.001
2019-07-01,187700,37540.0,150160.0,5-year fixed,5,0.0395999999999999,823.5373208922255,279.785227230732,543.7520936614935,84239.65009746944,345500,261260.34990253055,2019,835.0,278.3333333333333,230.33333333333337,172750.0,143.95833333333334,86.375,1018.785227230732,0.0,0.0,1018.785227230732,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,0.013128152149977756,0.0014894214452270127,controlled,0.025,0.1,1.2,0.0014894214452270127,0.001322754778560346,0.00016666666666666666,1476.1623208922254,174,0.008333333333333333,0.6451727904094499,False,808.8424444162395,0.0,808.8424444162395,667.3198764759859,667.3198764759859,218382.763743939,218382.763743939,-42877.586158591555,0.8358817701400612,0.001,0.001
2019-08-01,187700,37540.0,150160.0,5-year fixed,5,0.0395999999999999,823.5373208922255,277.9908453216491,545.5464755705764,83694.10362189886,345900,262205.89637810114,2019,835.0,278.3333333333333,230.6,172950.0,144.125,86.47500000000001,1017.5241786549824,0.0,0.0,1017.5241786549824,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,-0.01809162728132674,0.002163763363524529,controlled,0.025,0.1,1.2,0.002163763363524529,0.0019970966968578625,0.00016666666666666666,1476.5956542255587,175,0.008333333333333333,0.17436642900499144,False,810.5275328421067,0.0,810.5275328421067,666.0681213834521,666.0681213834521,219484.96336144616,219484.96336144616,-42720.93301665498,0.8370710437607728,0.001,0.001
2019-09-01,187700,37540.0,150160.0,5-year fixed,5,0.0395999999999999,823.5373208922255,276.1905419522662,547.3467789399592,83146.7568429589,353300,270153.2431570411,2019,835.0,278.3333333333333,235.53333333333333,176650.0,147.20833333333334,88.325,1025.5905419522662,0.0,0.0,1025.5905419522662,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,0.017181177829208583,0.0131674177872656,controlled,0.025,0.1,1.2,0.0131674177872656,0.013000751120598933,0.00016666666666666666,1484.6123208922254,176,0.008333333333333333,0.690937738102466,False,812.2161318688611,0.0,812.2161318688611,672.3961890233643,672.3961890233643,223010.82893384548,223010.82893384548,-47142.41422319561,0.8254975077393701,0.001,0.001
2019-10-01,187700,37540.0,150160.0,5-year fixed,5,0.0395999999999999,823.5373208922255,274.3842975817643,549.1530233104611,82597.60381964844,356900,274302.39618035156,2019,835.0,278.3333333333333,237.93333333333337,178450.0,148.70833333333334,89.22500000000001,1028.5842975817643,0.0,0.0,1028.5842975817643,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,0.020431770730503063,-0.010529096082503853,controlled,0.025,0.1,1.2,-0.010529096082503853,-0.01069576274917052,0.00016666666666666666,1488.5123208922255,177,0.008333333333333333,0.3867353463005374,False,813.9082488102547,0.0,813.9082488102547,674.6040720819708,674.6040720819708,221300.1620891552,221300.1620891552,-53002.234091196355,0.8067744400732547,0.001,0.001
2019-11-01,187700,37540.0,150160.0,5-year fixed,5,0.0395999999999999,823.5373208922255,272.57209260483984,550.9652282873856,82046.63859136106,357500,275453.36140863894,2019,835.0,278.3333333333333,238.33333333333337,178750.0,148.95833333333334,89.375,1027.5720926048398,0.0,0.0,1027.5720926048398,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,0.034047037421886195,0.033791982139390386,controlled,0.025,0.1,1.2,0.033791982139390386,0.03362531547272372,0.00016666666666666666,1489.1623208922254,178,0.008333333333333333,0.9367299887367345,False,815.6038909952762,0.0,815.6038909952762,673.5584298969492,673.5584298969492,229415.00828346488,229415.00828346488,-46038.353125174064,0.8328633461224112,0.001,0.001
2019-12-01,187700,37540.0,150160.0,5-year fixed,5,0.0395999999999999,823.5373208922255,270.7539073514915,552.783413540734,81493.85517782033,360600,279106.1448221797,2019,835.0,278.3333333333333,240.4,180300.0,150.25,90.15,1029.8872406848247,0.0,0.0,1029.8872406848247,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,0.028589818964716907,0.001361486367530862,controlled,0.025,0.1,1.2,0.001361486367530862,0.0011948197008641952,0.00016666666666666666,1492.520654225559,179,0.008333333333333333,0.13752094414599325,False,817.303065768183,0.0,817.303065768183,675.2175884573759,675.2175884573759,230364.33544349324,230364.33544349324,-48741.80937868645,0.825364613847036,0.001,0.001
2020-01-01,187700,37540.0,150160.0,5-year fixed,5,0.0408,828.187665789889,277.0791076045891,551.1085581852999,80942.74661963503,366200,285257.253380365,2020,882.0,294.0,244.13333333333333,183100.0,152.58333333333334,91.55,1059.3457742712558,0.0,0.0,1059.3457742712558,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,-0.0016280925822201864,0.014950127172778993,controlled,0.025,0.1,1.2,0.014950127172778993,0.014783460506112326,0.00016666666666666666,1518.9043324565557,180,0.008333333333333333,0.3410663510502585,False,819.0057804885336,0.0,819.0057804885336,699.8985519680222,699.8985519680222,234469.81605050695,234469.81605050695,-50787.43732985802,0.8219591728938878,0.001,0.001
2020-02-01,187700,37540.0,150160.0,5-year fixed,5,0.0408,828.187665789889,275.2053385067591,552.98232728313,80389.7642923519,370100,289710.2357076481,2020,882.0,294.0,246.73333333333335,185050.0,154.20833333333334,92.525,1062.6720051734258,0.0,0.0,1062.6720051734258,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,-0.08411048367946572,-0.06094061263966277,controlled,0.025,0.1,1.2,-0.06094061263966277,-0.06110727930632944,0.00016666666666666666,1523.1293324565556,181,0.008333333333333333,0.11347352124058907,False,820.7120425312181,0.0,820.7120425312181,702.4172899253375,702.4172899253375,220844.42080213028,220844.42080213028,-68865.81490551782,0.7622941601034366,0.001,0.001
2020-03-01,187700,37540.0,150160.0,5-year fixed,5,0.0408,828.187665789889,273.3251985939965,554.8624671958926,79834.901825156,374600,294765.098174844,2020,882.0,294.0,249.73333333333335,187300.0,156.08333333333334,93.65,1066.7918652606631,0.0,0.0,1066.7918652606631,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,-0.1251192824598233,-0.17735241128690105,controlled,0.025,0.1,1.2,-0.17735241128690105,-0.17751907795356772,0.00016666666666666666,1528.0043324565556,182,0.008333333333333333,0.9246936182785628,False,822.4218592864916,0.0,822.4218592864916,705.5824731700641,705.5824731700641,182345.9053233165,182345.9053233165,-112419.1928515275,0.6186143015315724,0.001,0.001
2020-04-01,187700,37540.0,150160.0,5-year fixed,5,0.0408,828.187665789889,271.4386662055304,556.7489995843587,79278.15282557164,371700,292421.84717442835,2020,882.0,294.0,247.8,185850.0,154.875,92.925,1061.0386662055305,0.0,0.0,1061.0386662055305,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,0.12684403825663826,0.10478518252758096,controlled,0.025,0.1,1.2,0.10478518252758096,0.1046185158609143,0.00016666666666666666,1524.862665789889,183,0.008333333333333333,0.877339353380981,False,824.1352381600052,0.0,824.1352381600052,700.7274276298838,700.7274276298838,202123.39073918652,202123.39073918652,-90298.45643524182,0.6912048217061594,0.001,0.001
2020-05-01,187700,37540.0,150160.0,5-year fixed,5,0.0408,828.187665789889,269.5457196069436,558.6419461829455,78719.51087938869,370200,291480.48912061134,2020,882.0,294.0,246.8,185100.0,154.25,92.55,1057.1457196069434,0.0,0.0,1057.1457196069434,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,0.04528181967606559,0.027880952864207886,controlled,0.025,0.1,1.2,0.027880952864207886,0.02771428619754122,0.00016666666666666666,1523.237665789889,184,0.008333333333333333,0.2579416277151556,False,825.8521865728386,0.0,825.8521865728386,697.3854792170504,697.3854792170504,208422.48171656684,208422.48171656684,-83058.0074040445,0.7150477973512799,0.001,0.001
2020-06-01,187700,37540.0,150160.0,5-year fixed,5,0.0408,828.187665789889,267.64633698992156,560.5413287999675,78158.96955058872,376000,297841.03044941125,2020,882.0,294.0,250.66666666666663,188000.0,156.66666666666666,94.0,1062.9796703232548,0.0,0.0,1062.9796703232548,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,0.018388396357494674,0.02122057816860634,controlled,0.025,0.1,1.2,0.02122057816860634,0.021053911501939675,0.00016666666666666666,1529.5209991232225,185,0.008333333333333333,0.659984046034179,False,827.5727119615321,0.0,827.5727119615321,701.9482871616904,701.9482871616904,213512.53848880375,213512.53848880375,-84328.4919606075,0.7168674449139377,0.001,0.001
2020-07-01,187700,37540.0,150160.0,5-year fixed,5,0.0408,828.187665789889,265.74049647200167,562.4471693178873,77596.52238127083,386800,309203.4776187292,2020,882.0,294.0,257.8666666666667,193400.0,161.16666666666666,96.7,1075.473829805335,0.0,0.0,1075.473829805335,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,0.055101321441235696,0.04215221202433739,controlled,0.025,0.1,1.2,0.04215221202433739,0.04198554535767072,0.00016666666666666666,1541.2209991232223,186,0.008333333333333333,0.8172222002012158,False,829.2968217781188,0.0,829.2968217781188,711.9241773451035,711.9241773451035,223188.90303530192,223188.90303530192,-86014.57458342725,0.7218188642448271,0.001,0.001
2020-08-01,187700,37540.0,150160.0,5-year fixed,5,0.0408,828.187665789889,263.8281760963208,564.3594896935682,77032.16289157726,394600,317567.83710842277,2020,882.0,294.0,263.06666666666666,197300.0,164.41666666666666,98.65,1083.961509429654,0.0,0.0,1083.961509429654,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,0.07006466708724646,0.021349231872943575,controlled,0.025,0.1,1.2,0.021349231872943575,0.02118256520627691,0.00016666666666666666,1549.6709991232224,187,0.008333333333333333,0.5552008115994623,False,831.0245234901566,0.0,831.0245234901566,718.6464756330657,718.6464756330657,228635.26300279767,228635.26300279767,-88932.5741056251,0.71995723837971,0.001,0.001
2020-09-01,187700,37540.0,150160.0,5-year fixed,5,0.0408,828.187665789889,261.9093538313627,566.2783119585263,76465.88457961874,400600,324134.11542038125,2020,882.0,294.0,267.06666666666666,200300.0,166.91666666666666,100.15,1090.042687164696,0.0,0.0,1090.042687164696,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,-0.03922797028993141,-0.02379741316669104,controlled,0.025,0.1,1.2,-0.02379741316669104,-0.023964079833357705,0.00016666666666666666,1556.1709991232224,188,0.008333333333333333,0.5296505783560065,False,832.7558245807612,0.0,832.7558245807612,723.4151745424612,723.4151745424612,223879.64448202035,223879.64448202035,-100254.4709383609,0.6907006508452921,0.001,0.001
2020-10-01,187700,37540.0,150160.0,5-year fixed,5,0.0408,828.187665789889,259.98400757070374,568.2036582191853,75897.68092139956,406500,330602.31907860044,2020,882.0,294.0,271.0,203250.0,169.375,101.625,1095.984007570704,0.0,0.0,1095.984007570704,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,-0.02766578620279514,-0.03354547371816341,controlled,0.025,0.1,1.2,-0.03354547371816341,-0.03371214038483008,0.00016666666666666666,1562.562665789889,189,0.008333333333333333,0.24185229090045168,False,834.4907325486379,0.0,834.4907325486379,728.0719332412511,728.0719332412511,217060.25441117788,217060.25441117788,-113542.06466742256,0.6565599872866348,0.001,0.001
2020-11-01,187700,37540.0,150160.0,5-year fixed,5,0.0408,828.187665789889,258.0521151327585,570.1355506571306,75327.54537074243,412600,337272.45462925755,2020,882.0,294.0,275.06666666666666,206300.0,171.91666666666666,103.15,1102.1854484660917,0.0,0.0,1102.1854484660917,19,Montreal,tsx_only,2005-01-01,2025-12-01,0.2,0.008,0.5,0.10754563548003038,0.10331437813691369,controlled,0.025,0.1,1.2,0.10331437813691369,0.10314771147024702,0.00016666666666666666,1569.1709991232224,190,0.008333333333333333,0.09310276780589921,False,836.2292549081143,0.0,836.2292549081143,732.9417442151081,732.9417442151081,240182.4646490556,240182.4646490556,-97089.98998020196,0.7121318724740598,0.001,0.001
